epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,4854.16,3.58082,2.74152,2.53115,0.73154,0.6082,0.68385,0.35632,3.50565,2.5129,2.49979,0.0008086,0.0008086,0.0008086
60,4933.88,3.57601,2.71182,2.50924,0.70906,0.60759,0.68171,0.3555,3.48435,2.47527,2.50904,0.0008053,0.0008053,0.0008053
61,5013.88,3.58382,2.72545,2.52743,0.72047,0.62635,0.68537,0.3652,3.453,2.46747,2.50598,0.000802,0.000802,0.000802
62,5093.41,3.55939,2.75406,2.52674,0.73387,0.62403,0.69657,0.36708,3.4452,2.45603,2.49111,0.0007987,0.0007987,0.0007987
63,5174.37,3.56856,2.71568,2.5207,0.74515,0.62135,0.69672,0.36773,3.47916,2.43797,2.4982,0.0007954,0.0007954,0.0007954
64,5255.8,3.54209,2.69247,2.49842,0.74821,0.62761,0.70653,0.37718,3.44628,2.38386,2.48333,0.0007921,0.0007921,0.0007921
65,5335.25,3.55065,2.66409,2.51362,0.72452,0.61966,0.69682,0.36555,3.46708,2.39854,2.49511,0.0007888,0.0007888,0.0007888
66,5414.24,3.53576,2.62807,2.51037,0.79139,0.61484,0.71148,0.37984,3.44583,2.37424,2.47578,0.0007855,0.0007855,0.0007855
67,5494.55,3.51939,2.6018,2.50473,0.73824,0.64262,0.71224,0.38555,3.41159,2.38547,2.48374,0.0007822,0.0007822,0.0007822
68,5572.59,3.53989,2.65599,2.50706,0.75348,0.63681,0.71453,0.38619,3.44525,2.32985,2.49003,0.0007789,0.0007789,0.0007789
69,5653.02,3.54066,2.59853,2.49253,0.75769,0.64109,0.71861,0.38361,3.44412,2.34034,2.48043,0.0007756,0.0007756,0.0007756
70,5733,3.51048,2.62114,2.47143,0.73941,0.66032,0.72199,0.38006,3.44242,2.32236,2.48585,0.0007723,0.0007723,0.0007723
71,5811.44,3.49764,2.588,2.47621,0.75648,0.65033,0.7199,0.38531,3.44115,2.31003,2.47746,0.000769,0.000769,0.000769
72,5891.19,3.50049,2.56757,2.48815,0.75102,0.64308,0.71937,0.38206,3.45131,2.33167,2.47922,0.0007657,0.0007657,0.0007657
73,5970.95,3.53052,2.59842,2.48618,0.76339,0.64386,0.7158,0.3884,3.40862,2.31349,2.46856,0.0007624,0.0007624,0.0007624
74,6050.7,3.48971,2.57102,2.46959,0.72944,0.66597,0.7242,0.38883,3.42285,2.29161,2.46396,0.0007591,0.0007591,0.0007591
75,6132.59,3.48532,2.55046,2.49202,0.76201,0.64846,0.72722,0.39463,3.38163,2.29675,2.44657,0.0007558,0.0007558,0.0007558
76,6214.01,3.51298,2.54626,2.47504,0.76602,0.65599,0.73384,0.40177,3.41246,2.27809,2.44885,0.0007525,0.0007525,0.0007525
77,6292.96,3.49898,2.548,2.4732,0.74712,0.6372,0.7253,0.39715,3.4138,2.25713,2.45081,0.0007492,0.0007492,0.0007492
78,6374.16,3.47188,2.5332,2.46074,0.73908,0.6668,0.72621,0.39499,3.41091,2.26807,2.45719,0.0007459,0.0007459,0.0007459
79,6455.17,3.46298,2.50844,2.46802,0.76314,0.65493,0.73529,0.40068,3.39215,2.25903,2.4493,0.0007426,0.0007426,0.0007426
80,6533.19,3.45167,2.51193,2.47205,0.77108,0.64776,0.73443,0.40406,3.35497,2.25558,2.43875,0.0007393,0.0007393,0.0007393
81,6614.21,3.47051,2.48878,2.44616,0.76336,0.65675,0.73634,0.40129,3.40151,2.23585,2.44964,0.000736,0.000736,0.000736
82,6694.6,3.44732,2.51289,2.45109,0.76725,0.65886,0.73461,0.40376,3.39143,2.23348,2.44632,0.0007327,0.0007327,0.0007327
83,6772.89,3.44913,2.4844,2.44485,0.78213,0.65991,0.74166,0.40058,3.36528,2.23239,2.45126,0.0007294,0.0007294,0.0007294
84,6853.34,3.44151,2.47894,2.44376,0.78259,0.66844,0.74546,0.4077,3.37489,2.18257,2.44738,0.0007261,0.0007261,0.0007261
85,6935.11,3.44467,2.48483,2.45867,0.77603,0.666,0.74574,0.40807,3.3778,2.19469,2.44581,0.0007228,0.0007228,0.0007228
86,7013.32,3.46394,2.46691,2.44943,0.77897,0.68204,0.75194,0.40847,3.36534,2.17686,2.43613,0.0007195,0.0007195,0.0007195
87,7094.59,3.4019,2.447,2.43413,0.79085,0.66534,0.75033,0.40836,3.34127,2.18972,2.42609,0.0007162,0.0007162,0.0007162
88,7175.25,3.42506,2.42151,2.44916,0.78272,0.68165,0.75235,0.40784,3.34597,2.18258,2.41518,0.0007129,0.0007129,0.0007129
89,7253.96,3.43593,2.43664,2.44322,0.74882,0.70386,0.75215,0.41022,3.38111,2.1574,2.43396,0.0007096,0.0007096,0.0007096
90,7334.94,3.42424,2.44794,2.43949,0.75671,0.68745,0.7472,0.4082,3.35815,2.18113,2.42398,0.0007063,0.0007063,0.0007063
91,7415.18,3.44708,2.45458,2.44187,0.78427,0.66511,0.749,0.4121,3.35204,2.15956,2.4228,0.000703,0.000703,0.000703
92,7495.42,3.41914,2.40722,2.42937,0.7914,0.68189,0.75809,0.41664,3.33053,2.14181,2.41883,0.0006997,0.0006997,0.0006997
93,7576.91,3.40966,2.41329,2.41316,0.78938,0.68732,0.75754,0.4172,3.34119,2.16598,2.40901,0.0006964,0.0006964,0.0006964
94,7658.45,3.37709,2.39208,2.41322,0.77899,0.68286,0.74932,0.41633,3.33507,2.15145,2.40552,0.0006931,0.0006931,0.0006931
95,7736.96,3.41274,2.41574,2.42718,0.76917,0.67556,0.75588,0.41576,3.33279,2.1352,2.40636,0.0006898,0.0006898,0.0006898
96,7818,3.39575,2.39422,2.40588,0.76623,0.69245,0.75812,0.41958,3.32805,2.11244,2.4069,0.0006865,0.0006865,0.0006865
97,7899.34,3.38361,2.39824,2.40937,0.78311,0.67931,0.75572,0.42429,3.32121,2.1131,2.40328,0.0006832,0.0006832,0.0006832
98,7978.96,3.41386,2.39366,2.42613,0.78913,0.68243,0.76413,0.41975,3.32992,2.10491,2.40744,0.0006799,0.0006799,0.0006799
99,8059.4,3.38183,2.38465,2.41736,0.78639,0.67972,0.76412,0.42192,3.31648,2.12677,2.40695,0.0006766,0.0006766,0.0006766
100,8140.33,3.39931,2.38809,2.41499,0.76092,0.69848,0.76217,0.42404,3.31349,2.11139,2.40744,0.0006733,0.0006733,0.0006733
101,8220.13,3.39114,2.38585,2.40495,0.78708,0.68995,0.7604,0.42124,3.32197,2.10852,2.40727,0.00067,0.00067,0.00067
102,8300.35,3.35675,2.34651,2.39692,0.80218,0.67782,0.76403,0.42192,3.32846,2.12661,2.40736,0.0006667,0.0006667,0.0006667
103,8380.82,3.35574,2.31458,2.39973,0.82722,0.68409,0.77229,0.42469,3.32205,2.10803,2.39879,0.0006634,0.0006634,0.0006634
104,8459.58,3.36445,2.35506,2.39361,0.80902,0.69607,0.77509,0.42857,3.33449,2.09087,2.39554,0.0006601,0.0006601,0.0006601
105,8540.91,3.34686,2.36316,2.41278,0.78159,0.70836,0.77313,0.43141,3.32148,2.08359,2.39457,0.0006568,0.0006568,0.0006568
106,8622.47,3.35692,2.34477,2.39091,0.7935,0.70164,0.77153,0.43388,3.30805,2.0768,2.3911,0.0006535,0.0006535,0.0006535
107,8700.84,3.36726,2.33687,2.39902,0.80535,0.70064,0.77284,0.42938,3.29998,2.07548,2.39557,0.0006502,0.0006502,0.0006502
108,8780.64,3.32068,2.3041,2.39139,0.78821,0.70645,0.77202,0.43236,3.2924,2.07612,2.38728,0.0006469,0.0006469,0.0006469
109,8861.17,3.34481,2.31196,2.38153,0.81444,0.69626,0.77324,0.43555,3.28133,2.0736,2.38465,0.0006436,0.0006436,0.0006436
110,8940.7,3.3303,2.29644,2.38855,0.80734,0.69209,0.77003,0.43277,3.27395,2.06293,2.37863,0.0006403,0.0006403,0.0006403
111,9022.02,3.33703,2.3196,2.38854,0.79969,0.69685,0.77396,0.43573,3.27461,2.06861,2.38139,0.000637,0.000637,0.000637
112,9103.06,3.32215,2.29296,2.3764,0.80234,0.70688,0.7809,0.43845,3.27186,2.05448,2.37165,0.0006337,0.0006337,0.0006337
113,9181.13,3.32019,2.2609,2.37089,0.81407,0.70117,0.77723,0.43536,3.26533,2.04193,2.37112,0.0006304,0.0006304,0.0006304
114,9261.38,3.31797,2.28275,2.36704,0.80684,0.70046,0.77645,0.43707,3.27886,2.04046,2.37262,0.0006271,0.0006271,0.0006271
115,9341.75,3.32307,2.28559,2.38005,0.80898,0.70703,0.77944,0.43611,3.27388,2.03436,2.36858,0.0006238,0.0006238,0.0006238
116,9420.79,3.34284,2.30532,2.37761,0.81649,0.70182,0.78388,0.43689,3.27413,2.03215,2.36846,0.0006205,0.0006205,0.0006205
117,9501.2,3.31149,2.25404,2.37528,0.80914,0.71079,0.78101,0.43853,3.28021,2.01632,2.3733,0.0006172,0.0006172,0.0006172
118,9582.4,3.34825,2.26381,2.39141,0.82259,0.70801,0.78089,0.43981,3.272,2.01229,2.36705,0.0006139,0.0006139,0.0006139
119,9661.76,3.31315,2.25014,2.36748,0.81331,0.70475,0.78002,0.4416,3.26435,2.02587,2.3609,0.0006106,0.0006106,0.0006106
120,9742.64,3.29446,2.22926,2.36294,0.78112,0.70952,0.77826,0.44054,3.27332,2.02291,2.3639,0.0006073,0.0006073,0.0006073
121,9824,3.30225,2.23655,2.35474,0.79932,0.71079,0.78135,0.4422,3.26845,2.00488,2.36578,0.000604,0.000604,0.000604
122,9903.19,3.2671,2.21914,2.35805,0.81241,0.70161,0.78289,0.44653,3.26144,2.01495,2.36305,0.0006007,0.0006007,0.0006007
123,9984.23,3.29642,2.23987,2.35723,0.79693,0.71839,0.78292,0.44273,3.25544,2.0207,2.37034,0.0005974,0.0005974,0.0005974
124,10064.9,3.27865,2.23956,2.34349,0.79865,0.72082,0.78595,0.44689,3.24351,2.02166,2.36615,0.0005941,0.0005941,0.0005941
125,10144.4,3.28071,2.22597,2.37093,0.80765,0.70996,0.78543,0.44304,3.24049,2.00642,2.3656,0.0005908,0.0005908,0.0005908
126,10225.1,3.27419,2.20106,2.34745,0.80058,0.71277,0.78572,0.44516,3.24164,1.99504,2.3575,0.0005875,0.0005875,0.0005875
127,10306.3,3.2603,2.16043,2.34201,0.79538,0.72458,0.78578,0.44665,3.2401,1.99316,2.35586,0.0005842,0.0005842,0.0005842
128,10385.6,3.27612,2.20422,2.35731,0.80719,0.71309,0.78839,0.44765,3.22669,1.99647,2.34987,0.0005809,0.0005809,0.0005809
129,10466.8,3.24786,2.1665,2.33866,0.78989,0.72478,0.79025,0.44953,3.23217,1.98651,2.35493,0.0005776,0.0005776,0.0005776
130,10548.6,3.25847,2.20229,2.34507,0.79188,0.71914,0.7884,0.45089,3.22365,1.9843,2.3555,0.0005743,0.0005743,0.0005743
131,10626.6,3.28396,2.21358,2.35195,0.77451,0.73146,0.78606,0.444,3.21858,1.98954,2.35201,0.000571,0.000571,0.000571
132,10707.1,3.27434,2.20313,2.34745,0.79368,0.72003,0.78701,0.44477,3.21616,1.98475,2.35047,0.0005677,0.0005677,0.0005677
133,10787.4,3.23898,2.18183,2.34222,0.7823,0.7206,0.78672,0.44547,3.21674,1.98789,2.34823,0.0005644,0.0005644,0.0005644
134,10866,3.2433,2.16539,2.33032,0.79199,0.72457,0.78855,0.44755,3.21789,1.98118,2.35004,0.0005611,0.0005611,0.0005611
135,10945.5,3.24495,2.15562,2.33808,0.79736,0.72349,0.78814,0.44516,3.21807,1.98424,2.34666,0.0005578,0.0005578,0.0005578
136,11026,3.25239,2.17547,2.32643,0.80299,0.71364,0.78896,0.44476,3.21327,1.99229,2.34108,0.0005545,0.0005545,0.0005545
137,11105.8,3.22712,2.13634,2.32725,0.81233,0.71293,0.79396,0.44704,3.21563,1.98821,2.34314,0.0005512,0.0005512,0.0005512
138,11185.4,3.22018,2.12053,2.31388,0.82064,0.70746,0.7982,0.44822,3.21287,1.98434,2.34167,0.0005479,0.0005479,0.0005479
139,11266.4,3.24063,2.15109,2.33079,0.81969,0.70433,0.79661,0.44894,3.20753,1.9837,2.344,0.0005446,0.0005446,0.0005446
140,11345.6,3.24895,2.16608,2.33619,0.81328,0.71575,0.79556,0.45114,3.21604,1.97771,2.34825,0.0005413,0.0005413,0.0005413
141,11425.3,3.24107,2.14034,2.33198,0.8079,0.71509,0.79313,0.44969,3.21884,1.97118,2.35165,0.000538,0.000538,0.000538
142,11505.4,3.22477,2.13873,2.32157,0.81173,0.70908,0.79615,0.44811,3.22546,1.96779,2.35223,0.0005347,0.0005347,0.0005347
143,11586.5,3.19262,2.09914,2.31402,0.80515,0.711,0.79454,0.45053,3.21683,1.96251,2.35158,0.0005314,0.0005314,0.0005314
144,11665.5,3.21303,2.15152,2.31882,0.81423,0.71409,0.79756,0.4512,3.1996,1.97019,2.34003,0.0005281,0.0005281,0.0005281
145,11746.7,3.20423,2.07959,2.31454,0.82324,0.70899,0.79875,0.45499,3.207,1.95176,2.34365,0.0005248,0.0005248,0.0005248
146,11827,3.17956,2.07141,2.30949,0.8167,0.71536,0.79653,0.4529,3.20714,1.95667,2.34198,0.0005215,0.0005215,0.0005215
147,11906.1,3.21976,2.12248,2.31159,0.81862,0.72013,0.79716,0.45378,3.2083,1.95433,2.33638,0.0005182,0.0005182,0.0005182
148,11986.6,3.1773,2.08738,2.30277,0.81729,0.72815,0.79823,0.45321,3.20336,1.95509,2.33323,0.0005149,0.0005149,0.0005149
149,12067.6,3.21182,2.09947,2.31002,0.82341,0.72643,0.79647,0.45451,3.20216,1.94883,2.33351,0.0005116,0.0005116,0.0005116
150,12146.7,3.18113,2.08351,2.31029,0.81546,0.72621,0.79726,0.45624,3.19758,1.95275,2.33435,0.0005083,0.0005083,0.0005083
151,12227.6,3.18253,2.07887,2.3147,0.81948,0.7281,0.79802,0.45558,3.19796,1.94268,2.33368,0.000505,0.000505,0.000505
152,12308.2,3.17556,2.07025,2.31125,0.83119,0.7278,0.79971,0.45512,3.19551,1.93711,2.33601,0.0005017,0.0005017,0.0005017
153,12386.5,3.18231,2.07394,2.31157,0.83618,0.72043,0.79921,0.45549,3.1958,1.93382,2.33427,0.0004984,0.0004984,0.0004984
154,12467.9,3.15,2.04312,2.30009,0.82578,0.72665,0.79904,0.45605,3.19497,1.9293,2.33203,0.0004951,0.0004951,0.0004951
155,12549.3,3.20116,2.07674,2.29049,0.82666,0.72685,0.79872,0.45572,3.18912,1.92376,2.33261,0.0004918,0.0004918,0.0004918
156,12628.6,3.16273,2.07643,2.29809,0.83369,0.72379,0.79962,0.4571,3.1887,1.91817,2.33125,0.0004885,0.0004885,0.0004885
157,12710,3.17296,2.05476,2.28902,0.83873,0.72246,0.80163,0.45914,3.18783,1.91076,2.33025,0.0004852,0.0004852,0.0004852
158,12791.2,3.16381,2.08098,2.29642,0.83461,0.72434,0.80133,0.45983,3.18669,1.91219,2.32721,0.0004819,0.0004819,0.0004819
159,12871.3,3.16887,2.04425,2.29029,0.84697,0.71954,0.80189,0.46144,3.18246,1.91067,2.3253,0.0004786,0.0004786,0.0004786
160,12951.5,3.15035,2.02697,2.27093,0.82802,0.72769,0.80143,0.46116,3.18235,1.90432,2.32508,0.0004753,0.0004753,0.0004753
161,13031.8,3.15084,2.04125,2.27682,0.83457,0.72581,0.80096,0.46208,3.18322,1.90858,2.3257,0.000472,0.000472,0.000472
162,13113.1,3.16536,2.02581,2.27852,0.83251,0.72599,0.80077,0.46191,3.18128,1.90012,2.32304,0.0004687,0.0004687,0.0004687
163,13194.5,3.13897,2.01351,2.29378,0.83676,0.72501,0.80163,0.46277,3.17879,1.89555,2.32096,0.0004654,0.0004654,0.0004654
164,13274.5,3.1299,1.99537,2.27783,0.82046,0.73249,0.80266,0.46274,3.1763,1.88989,2.32172,0.0004621,0.0004621,0.0004621
165,13356.8,3.14533,2.0083,2.28499,0.83525,0.72832,0.80396,0.4628,3.17456,1.88841,2.32085,0.0004588,0.0004588,0.0004588
166,13438,3.13389,2.0036,2.28802,0.82853,0.72719,0.80382,0.46089,3.1706,1.89115,2.31924,0.0004555,0.0004555,0.0004555
167,13516.3,3.10571,1.99349,2.27509,0.83463,0.72476,0.80378,0.46302,3.17462,1.88485,2.31928,0.0004522,0.0004522,0.0004522
168,13598.1,3.16691,2.02975,2.28011,0.83862,0.71663,0.80269,0.4636,3.16948,1.88511,2.31832,0.0004489,0.0004489,0.0004489
169,13679.1,3.12939,1.99779,2.27775,0.83087,0.72164,0.80226,0.46246,3.1716,1.88019,2.31876,0.0004456,0.0004456,0.0004456
170,13757.7,3.13621,1.99897,2.27152,0.84187,0.71349,0.80077,0.46095,3.17108,1.87835,2.31845,0.0004423,0.0004423,0.0004423
171,13837.6,3.13499,2.00084,2.26961,0.85356,0.70745,0.80036,0.46206,3.17138,1.87298,2.3211,0.000439,0.000439,0.000439
172,13917.7,3.11145,1.97979,2.26112,0.86764,0.70379,0.80152,0.46354,3.16386,1.87998,2.31503,0.0004357,0.0004357,0.0004357
173,13996.3,3.13781,2.00033,2.27964,0.87188,0.70682,0.80408,0.46447,3.16003,1.88623,2.31249,0.0004324,0.0004324,0.0004324
174,14077.2,3.11208,1.99618,2.27042,0.85673,0.70555,0.80324,0.46364,3.16181,1.87952,2.31473,0.0004291,0.0004291,0.0004291
175,14157.9,3.0907,1.95322,2.25551,0.85476,0.70693,0.80373,0.46348,3.16437,1.87569,2.31381,0.0004258,0.0004258,0.0004258
176,14235.8,3.07806,1.94766,2.26644,0.84772,0.71358,0.80513,0.46477,3.17111,1.86052,2.31885,0.0004225,0.0004225,0.0004225
177,14317.1,3.109,1.96386,2.26035,0.83401,0.72477,0.80523,0.4645,3.17179,1.85898,2.31998,0.0004192,0.0004192,0.0004192
178,14398.3,3.11819,1.97506,2.26446,0.83162,0.72518,0.80597,0.46447,3.17,1.8605,2.32013,0.0004159,0.0004159,0.0004159
179,14476.1,3.08658,1.95396,2.26019,0.83235,0.72144,0.80593,0.46401,3.16928,1.86022,2.32009,0.0004126,0.0004126,0.0004126
180,14555.9,3.05322,1.93026,2.24599,0.83785,0.72246,0.80634,0.4638,3.17075,1.8532,2.32013,0.0004093,0.0004093,0.0004093
181,14636.9,3.08129,1.97647,2.262,0.85622,0.71183,0.80622,0.4649,3.16445,1.85945,2.3184,0.000406,0.000406,0.000406
182,14717,3.07226,1.94862,2.26491,0.85673,0.71059,0.80587,0.46481,3.16494,1.86361,2.31903,0.0004027,0.0004027,0.0004027
183,14797.1,3.07674,1.93403,2.24925,0.85211,0.71408,0.80659,0.46492,3.16548,1.86325,2.31745,0.0003994,0.0003994,0.0003994
184,14878.2,3.06929,1.94488,2.25704,0.853,0.71163,0.80713,0.46506,3.16705,1.86004,2.31672,0.0003961,0.0003961,0.0003961
