epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,10457.1,1.32143,0.83078,1.16434,0.88566,0.80073,0.86593,0.53007,1.45258,0.85747,1.24516,0.000406,0.000406,0.000406
182,10514.4,1.30036,0.81969,1.16243,0.88575,0.79503,0.86633,0.52963,1.45027,0.85598,1.24456,0.0004027,0.0004027,0.0004027
183,10571.6,1.3091,0.82217,1.15978,0.88685,0.79155,0.86593,0.53013,1.44942,0.85479,1.24339,0.0003994,0.0003994,0.0003994
184,10629.2,1.29823,0.81092,1.15762,0.88902,0.79453,0.86629,0.52945,1.44894,0.85419,1.24245,0.0003961,0.0003961,0.0003961
185,10686.1,1.30532,0.81732,1.15266,0.89153,0.79071,0.86657,0.52943,1.44781,0.85338,1.24239,0.0003928,0.0003928,0.0003928
186,10742.6,1.29548,0.81682,1.15107,0.89299,0.78946,0.86599,0.53004,1.44658,0.85208,1.24202,0.0003895,0.0003895,0.0003895
187,10798.5,1.29464,0.80778,1.15399,0.89229,0.793,0.8671,0.52971,1.44655,0.85147,1.24152,0.0003862,0.0003862,0.0003862
188,10853.8,1.28442,0.79493,1.14374,0.89296,0.79384,0.86674,0.52932,1.44558,0.85105,1.24034,0.0003829,0.0003829,0.0003829
189,10909.7,1.2952,0.80364,1.15004,0.89322,0.79048,0.86666,0.53042,1.44557,0.85166,1.24057,0.0003796,0.0003796,0.0003796
190,10967.4,1.29194,0.80029,1.15083,0.8934,0.79092,0.86709,0.53043,1.44553,0.85141,1.24101,0.0003763,0.0003763,0.0003763
191,11024.6,1.29648,0.80776,1.15606,0.89645,0.79378,0.86784,0.53164,1.44469,0.85152,1.24029,0.000373,0.000373,0.000373
192,11081.4,1.28305,0.80373,1.14701,0.89582,0.79229,0.86759,0.53099,1.44376,0.85063,1.23998,0.0003697,0.0003697,0.0003697
193,11136.7,1.28141,0.79655,1.14647,0.89379,0.79368,0.86909,0.53235,1.44307,0.85017,1.23953,0.0003664,0.0003664,0.0003664
194,11192,1.29858,0.81018,1.15215,0.88252,0.80359,0.86923,0.53304,1.443,0.85123,1.23933,0.0003631,0.0003631,0.0003631
195,11247.5,1.27963,0.79269,1.13971,0.87819,0.80845,0.86942,0.53277,1.4427,0.8509,1.23895,0.0003598,0.0003598,0.0003598
196,11303.9,1.26631,0.79414,1.14027,0.877,0.81007,0.87003,0.533,1.44195,0.85041,1.23856,0.0003565,0.0003565,0.0003565
197,11360.5,1.2655,0.77927,1.13491,0.87668,0.81012,0.87023,0.53345,1.44105,0.84858,1.23848,0.0003532,0.0003532,0.0003532
198,11417.1,1.27106,0.78792,1.13952,0.88353,0.80778,0.87041,0.53366,1.4398,0.84772,1.23789,0.0003499,0.0003499,0.0003499
199,11473.4,1.25361,0.77332,1.13191,0.88383,0.80741,0.87042,0.53381,1.43974,0.8465,1.23751,0.0003466,0.0003466,0.0003466
200,11528.9,1.27932,0.79134,1.13735,0.88569,0.80525,0.8705,0.53347,1.43956,0.84714,1.23703,0.0003433,0.0003433,0.0003433
201,11584.7,1.25516,0.78216,1.1327,0.88659,0.80465,0.87019,0.53337,1.4396,0.84732,1.23677,0.00034,0.00034,0.00034
202,11640.2,1.25514,0.77404,1.13309,0.8856,0.80534,0.8704,0.53234,1.43893,0.84761,1.23631,0.0003367,0.0003367,0.0003367
203,11696.2,1.24448,0.77253,1.12373,0.88733,0.80532,0.87116,0.53307,1.43911,0.84782,1.23652,0.0003334,0.0003334,0.0003334
204,11750.8,1.25118,0.77522,1.1264,0.88666,0.80671,0.87133,0.53255,1.43891,0.84761,1.2366,0.0003301,0.0003301,0.0003301
205,11806.1,1.24443,0.77261,1.12859,0.88695,0.80605,0.87138,0.53301,1.43806,0.84706,1.23643,0.0003268,0.0003268,0.0003268
206,11860.9,1.25338,0.76996,1.13203,0.88724,0.80503,0.87172,0.53237,1.43842,0.84683,1.23622,0.0003235,0.0003235,0.0003235
207,11914.6,1.2517,0.77078,1.12992,0.88957,0.80428,0.87145,0.5329,1.4389,0.84701,1.23643,0.0003202,0.0003202,0.0003202
208,11969.8,1.22258,0.75697,1.12543,0.88887,0.80345,0.87127,0.53313,1.43942,0.84834,1.23642,0.0003169,0.0003169,0.0003169
209,12026,1.23692,0.76025,1.12293,0.89026,0.80386,0.87088,0.53313,1.43914,0.84837,1.23643,0.0003136,0.0003136,0.0003136
210,12082,1.2333,0.75369,1.12121,0.89061,0.80303,0.87042,0.53323,1.43902,0.8473,1.23599,0.0003103,0.0003103,0.0003103
211,12137.8,1.23405,0.75856,1.12293,0.89388,0.80345,0.87096,0.5333,1.43842,0.84631,1.23572,0.000307,0.000307,0.000307
212,12195.7,1.22577,0.75348,1.11719,0.89226,0.80345,0.87097,0.53375,1.43791,0.84629,1.23497,0.0003037,0.0003037,0.0003037
213,12251.7,1.23665,0.75903,1.12351,0.89185,0.80339,0.87154,0.53413,1.43611,0.84507,1.23445,0.0003004,0.0003004,0.0003004
214,12308.3,1.22216,0.75003,1.11318,0.894,0.80219,0.87239,0.53426,1.43724,0.84562,1.23449,0.0002971,0.0002971,0.0002971
215,12365,1.22703,0.75146,1.1203,0.89314,0.80241,0.87286,0.53414,1.43663,0.84457,1.23425,0.0002938,0.0002938,0.0002938
216,12421.9,1.22618,0.74845,1.11497,0.89308,0.80194,0.87255,0.53436,1.43728,0.84465,1.23405,0.0002905,0.0002905,0.0002905
217,12478.4,1.21745,0.74538,1.11332,0.89159,0.80355,0.87317,0.5351,1.43685,0.84396,1.23379,0.0002872,0.0002872,0.0002872
218,12535.1,1.2151,0.74565,1.1138,0.89131,0.80398,0.87371,0.53555,1.43707,0.84374,1.23381,0.0002839,0.0002839,0.0002839
219,12591.5,1.21854,0.7484,1.11323,0.89118,0.80545,0.87376,0.53541,1.43647,0.84242,1.2334,0.0002806,0.0002806,0.0002806
220,12647.1,1.20931,0.73893,1.11233,0.89112,0.80566,0.87405,0.53552,1.43653,0.84341,1.23356,0.0002773,0.0002773,0.0002773
221,12702.6,1.20748,0.73738,1.10607,0.89032,0.80526,0.87409,0.53556,1.43604,0.8427,1.23321,0.000274,0.000274,0.000274
222,12759.9,1.21801,0.73979,1.109,0.89912,0.79927,0.87448,0.53615,1.43627,0.84211,1.23258,0.0002707,0.0002707,0.0002707
223,12816.9,1.20672,0.73747,1.10885,0.89924,0.79927,0.87462,0.53653,1.4362,0.84141,1.23248,0.0002674,0.0002674,0.0002674
224,12873.8,1.19976,0.73107,1.10699,0.90198,0.79951,0.87515,0.53674,1.43601,0.84116,1.23261,0.0002641,0.0002641,0.0002641
225,12929.5,1.20365,0.73012,1.10698,0.90262,0.79933,0.87477,0.53672,1.43539,0.84054,1.23195,0.0002608,0.0002608,0.0002608
226,12985.7,1.20114,0.72909,1.10484,0.90289,0.79969,0.87474,0.53648,1.43482,0.84125,1.23176,0.0002575,0.0002575,0.0002575
227,13040.7,1.2009,0.72782,1.10398,0.90181,0.79969,0.87501,0.53652,1.43487,0.84059,1.23178,0.0002542,0.0002542,0.0002542
228,13095.7,1.19615,0.72426,1.10842,0.9037,0.79954,0.87475,0.53727,1.43425,0.84012,1.23172,0.0002509,0.0002509,0.0002509
229,13151.1,1.19126,0.72742,1.09965,0.90258,0.79765,0.87379,0.53707,1.43434,0.8399,1.23172,0.0002476,0.0002476,0.0002476
230,13206.4,1.18884,0.72057,1.10221,0.90234,0.79663,0.87337,0.53743,1.43466,0.84016,1.23161,0.0002443,0.0002443,0.0002443
231,13261.5,1.19053,0.72547,1.10088,0.90237,0.79576,0.87351,0.53731,1.43414,0.83993,1.23123,0.000241,0.000241,0.000241
232,13318.3,1.18964,0.71873,1.10724,0.90375,0.79594,0.87432,0.53713,1.43317,0.84021,1.23125,0.0002377,0.0002377,0.0002377
233,13373.6,1.17906,0.71247,1.0936,0.90495,0.79635,0.87425,0.53741,1.43399,0.83994,1.23163,0.0002344,0.0002344,0.0002344
234,13430,1.18073,0.71669,1.09777,0.90529,0.79833,0.87451,0.53816,1.43354,0.83856,1.2306,0.0002311,0.0002311,0.0002311
235,13487.6,1.172,0.71009,1.09277,0.90349,0.79822,0.87496,0.5375,1.43345,0.83799,1.23028,0.0002278,0.0002278,0.0002278
236,13545.1,1.1776,0.71373,1.09328,0.90134,0.79917,0.87463,0.53809,1.43367,0.83795,1.23069,0.0002245,0.0002245,0.0002245
237,13602.6,1.17615,0.70859,1.09302,0.89603,0.80408,0.87529,0.53837,1.43378,0.83756,1.23035,0.0002212,0.0002212,0.0002212
238,13658.1,1.15487,0.70157,1.08743,0.89975,0.80025,0.87539,0.53934,1.43305,0.83662,1.23017,0.0002179,0.0002179,0.0002179
239,13713.9,1.17666,0.70815,1.09061,0.90099,0.79913,0.87541,0.53874,1.43277,0.83673,1.22985,0.0002146,0.0002146,0.0002146
240,13769,1.16789,0.70852,1.09136,0.89955,0.80053,0.87555,0.53884,1.43255,0.83708,1.2296,0.0002113,0.0002113,0.0002113
241,13828.4,1.14933,0.68919,1.08289,0.89916,0.80131,0.87612,0.53915,1.43207,0.83748,1.22944,0.000208,0.000208,0.000208
242,13884.2,1.16016,0.69521,1.08733,0.90041,0.80205,0.87573,0.53938,1.43195,0.8374,1.22934,0.0002047,0.0002047,0.0002047
243,13940.6,1.1536,0.69816,1.08396,0.90007,0.80212,0.87564,0.53986,1.43263,0.83636,1.2291,0.0002014,0.0002014,0.0002014
244,13996.5,1.15915,0.69821,1.08751,0.8998,0.80175,0.87538,0.53928,1.43239,0.83646,1.22947,0.0001981,0.0001981,0.0001981
245,14051,1.15344,0.69188,1.08209,0.89997,0.80202,0.8754,0.53919,1.4318,0.8357,1.22848,0.0001948,0.0001948,0.0001948
246,14107.7,1.14864,0.6938,1.07901,0.89965,0.80192,0.8747,0.53982,1.43174,0.83561,1.22847,0.0001915,0.0001915,0.0001915
247,14162.9,1.16016,0.69273,1.08567,0.89693,0.80282,0.87433,0.53969,1.43147,0.83493,1.22855,0.0001882,0.0001882,0.0001882
248,14218.6,1.14562,0.68518,1.0802,0.89889,0.80366,0.87515,0.53936,1.43101,0.8339,1.22839,0.0001849,0.0001849,0.0001849
249,14274.6,1.14624,0.68692,1.07652,0.90132,0.80199,0.87493,0.5395,1.43159,0.8344,1.22868,0.0001816,0.0001816,0.0001816
250,14330.4,1.13461,0.6885,1.07675,0.90067,0.80157,0.87473,0.53939,1.43068,0.8334,1.22885,0.0001783,0.0001783,0.0001783
251,14387.8,1.13268,0.67551,1.07625,0.90093,0.80157,0.87459,0.53927,1.43131,0.83346,1.22853,0.000175,0.000175,0.000175
252,14446.9,1.13382,0.67692,1.07549,0.90092,0.80157,0.8748,0.53933,1.43054,0.83317,1.2285,0.0001717,0.0001717,0.0001717
253,14503.7,1.13727,0.67956,1.07051,0.89682,0.80308,0.87497,0.53915,1.42934,0.83218,1.22837,0.0001684,0.0001684,0.0001684
254,14559.2,1.12462,0.67598,1.07111,0.89575,0.80241,0.87473,0.53888,1.42973,0.83176,1.22826,0.0001651,0.0001651,0.0001651
255,14614.4,1.12576,0.6688,1.06656,0.89052,0.807,0.8748,0.53877,1.42912,0.83132,1.22814,0.0001618,0.0001618,0.0001618
256,14669.1,1.13916,0.68076,1.07474,0.89683,0.80575,0.87507,0.53919,1.42945,0.83241,1.22823,0.0001585,0.0001585,0.0001585
257,14725.8,1.13372,0.67927,1.07518,0.89137,0.807,0.8752,0.5395,1.42914,0.83291,1.22804,0.0001552,0.0001552,0.0001552
258,14783.4,1.11783,0.67107,1.06605,0.89436,0.80576,0.87468,0.53944,1.42907,0.83269,1.22789,0.0001519,0.0001519,0.0001519
259,14839,1.11873,0.67217,1.06205,0.89467,0.80624,0.87528,0.53953,1.4278,0.83296,1.22763,0.0001486,0.0001486,0.0001486
260,14897.1,1.11206,0.66849,1.06224,0.89317,0.80784,0.87666,0.53987,1.42784,0.83288,1.22733,0.0001453,0.0001453,0.0001453
261,14953.3,1.1161,0.66705,1.06618,0.89259,0.80784,0.87636,0.53993,1.42773,0.83209,1.22742,0.000142,0.000142,0.000142
262,15008.9,1.10601,0.66283,1.06349,0.89326,0.80733,0.87574,0.53954,1.42726,0.83209,1.22742,0.0001387,0.0001387,0.0001387
263,15065.1,1.10368,0.6596,1.06604,0.89374,0.80694,0.87523,0.53967,1.42784,0.83228,1.22753,0.0001354,0.0001354,0.0001354
264,15120.4,1.10358,0.65092,1.0636,0.89373,0.80742,0.87668,0.53977,1.42771,0.83214,1.2272,0.0001321,0.0001321,0.0001321
265,15176.3,1.0946,0.6524,1.05692,0.8947,0.80784,0.87661,0.54021,1.42786,0.83158,1.22716,0.0001288,0.0001288,0.0001288
266,15233.2,1.09154,0.65537,1.05886,0.89366,0.80652,0.87565,0.5407,1.42693,0.83129,1.22675,0.0001255,0.0001255,0.0001255
267,15289.9,1.09732,0.65344,1.06123,0.89401,0.80731,0.87648,0.54069,1.42641,0.83084,1.226,0.0001222,0.0001222,0.0001222
268,15345.9,1.09495,0.65464,1.05595,0.88775,0.81751,0.87655,0.54071,1.42622,0.83015,1.22604,0.0001189,0.0001189,0.0001189
269,15402.6,1.08659,0.6494,1.05101,0.88835,0.81868,0.87679,0.54044,1.42594,0.83138,1.22597,0.0001156,0.0001156,0.0001156
270,15458.1,1.08836,0.65239,1.05684,0.88875,0.8191,0.87722,0.54058,1.42611,0.83019,1.22617,0.0001123,0.0001123,0.0001123
271,15513.1,1.07399,0.63906,1.04677,0.88822,0.81868,0.87701,0.54086,1.42514,0.82967,1.22588,0.000109,0.000109,0.000109
272,15568.3,1.09068,0.65,1.05209,0.88842,0.81826,0.87712,0.54095,1.42509,0.82977,1.22552,0.0001057,0.0001057,0.0001057
273,15625.1,1.08708,0.64933,1.05759,0.88906,0.81849,0.87713,0.54085,1.42448,0.83019,1.22526,0.0001024,0.0001024,0.0001024
274,15681.9,1.08131,0.6455,1.05077,0.88847,0.81868,0.87724,0.54075,1.42412,0.8294,1.22487,9.91e-05,9.91e-05,9.91e-05
275,15738,1.077,0.64529,1.04819,0.88887,0.81659,0.87666,0.54068,1.42313,0.82884,1.2245,9.58e-05,9.58e-05,9.58e-05
276,15793.1,1.07053,0.63482,1.04612,0.88922,0.81701,0.87737,0.54104,1.42329,0.8289,1.22438,9.25e-05,9.25e-05,9.25e-05
277,15848,1.06627,0.63241,1.04557,0.88971,0.81699,0.8774,0.541,1.42204,0.82783,1.22431,8.92e-05,8.92e-05,8.92e-05
278,15902.6,1.07401,0.6354,1.04775,0.89109,0.8149,0.87708,0.54139,1.42213,0.82733,1.22405,8.59e-05,8.59e-05,8.59e-05
279,15957.6,1.06961,0.63354,1.04811,0.89009,0.81418,0.87731,0.5413,1.42175,0.82718,1.22392,8.26e-05,8.26e-05,8.26e-05
280,16010.3,1.06357,0.63487,1.04666,0.88921,0.81401,0.87683,0.54171,1.42168,0.82728,1.22339,7.93e-05,7.93e-05,7.93e-05
281,16063.5,1.05872,0.62746,1.04067,0.89052,0.81491,0.87686,0.54187,1.42074,0.82632,1.22271,7.6e-05,7.6e-05,7.6e-05
282,16117.7,1.05242,0.62818,1.04285,0.88729,0.8143,0.8764,0.54159,1.42093,0.82581,1.22267,7.27e-05,7.27e-05,7.27e-05
283,16171.3,1.05299,0.62295,1.03986,0.88981,0.81428,0.87646,0.54168,1.42182,0.82516,1.22288,6.94e-05,6.94e-05,6.94e-05
284,16224.5,1.06465,0.63377,1.03939,0.8889,0.8147,0.87676,0.54147,1.42163,0.82496,1.22269,6.61e-05,6.61e-05,6.61e-05
285,16278.5,1.04224,0.61911,1.03731,0.88939,0.81472,0.87741,0.54175,1.42131,0.82499,1.2227,6.28e-05,6.28e-05,6.28e-05
286,16332.2,1.04899,0.62337,1.03964,0.8902,0.81412,0.87735,0.54208,1.42158,0.82504,1.22298,5.95e-05,5.95e-05,5.95e-05
287,16386.1,1.04338,0.61833,1.0372,0.88945,0.8148,0.87706,0.54221,1.42133,0.82451,1.22293,5.62e-05,5.62e-05,5.62e-05
288,16439,1.05411,0.62423,1.04097,0.88857,0.81433,0.87623,0.54201,1.42107,0.8241,1.22288,5.29e-05,5.29e-05,5.29e-05
289,16492.5,1.04238,0.61623,1.03192,0.88758,0.81555,0.87642,0.54163,1.42065,0.82438,1.22245,4.96e-05,4.96e-05,4.96e-05
290,16545.1,1.04387,0.62261,1.03583,0.88779,0.8148,0.87611,0.54204,1.42051,0.82439,1.2223,4.63e-05,4.63e-05,4.63e-05
291,16597.5,1.04105,0.61462,1.03765,0.88797,0.81513,0.87613,0.54176,1.41958,0.82367,1.22173,4.3e-05,4.3e-05,4.3e-05
292,16650.5,1.03528,0.61594,1.03369,0.88875,0.81513,0.8763,0.54189,1.41991,0.82302,1.22203,3.97e-05,3.97e-05,3.97e-05
293,16703,1.02649,0.61153,1.03229,0.88849,0.81472,0.87619,0.54182,1.419,0.82326,1.22172,3.64e-05,3.64e-05,3.64e-05
294,16755.4,1.04177,0.62156,1.03782,0.88997,0.81513,0.87605,0.54193,1.41943,0.82325,1.2216,3.31e-05,3.31e-05,3.31e-05
295,16808.2,1.02793,0.60791,1.02725,0.88935,0.81168,0.87603,0.54246,1.41935,0.8225,1.22158,2.98e-05,2.98e-05,2.98e-05
296,16861.3,1.03039,0.6102,1.02941,0.8912,0.81274,0.87602,0.54201,1.41867,0.8227,1.22117,2.65e-05,2.65e-05,2.65e-05
297,16913.3,1.02193,0.61274,1.03026,0.89271,0.80941,0.8759,0.54198,1.41886,0.82304,1.22113,2.32e-05,2.32e-05,2.32e-05
298,16966.6,1.02345,0.61015,1.03108,0.89168,0.81181,0.8757,0.54279,1.41773,0.82306,1.22108,1.99e-05,1.99e-05,1.99e-05
299,17019.5,1.02607,0.60646,1.02988,0.89048,0.81013,0.87573,0.54247,1.41766,0.82172,1.22072,1.66e-05,1.66e-05,1.66e-05
300,17075,1.01586,0.60333,1.02757,0.89076,0.81013,0.87532,0.54261,1.41765,0.82167,1.22055,1.33e-05,1.33e-05,1.33e-05
