epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1479.1,1.82459,1.5034,1.47597,0.72149,0.53608,0.60319,0.29081,1.86217,1.41611,1.42894,0.0009175,0.0009175,0.0009175
27,1536.02,1.82413,1.47589,1.46095,0.68586,0.53833,0.60325,0.29665,1.87429,1.39838,1.4394,0.0009142,0.0009142,0.0009142
28,1592.22,1.81722,1.48311,1.4591,0.68149,0.56402,0.61869,0.29765,1.84872,1.39063,1.43435,0.0009109,0.0009109,0.0009109
29,1648.85,1.81416,1.47125,1.46278,0.67671,0.5375,0.60283,0.28528,1.87496,1.41978,1.43461,0.0009076,0.0009076,0.0009076
30,1704.97,1.80183,1.46172,1.4573,0.71024,0.52288,0.61042,0.2942,1.84331,1.40876,1.43296,0.0009043,0.0009043,0.0009043
31,1760.96,1.78865,1.43353,1.4526,0.69159,0.57737,0.63451,0.30566,1.84575,1.33344,1.42159,0.000901,0.000901,0.000901
32,1817.61,1.79137,1.423,1.44778,0.67239,0.55336,0.60854,0.29122,1.84132,1.40531,1.42793,0.0008977,0.0008977,0.0008977
33,1873.56,1.79751,1.44003,1.44412,0.74752,0.55103,0.6281,0.30791,1.84095,1.35992,1.41298,0.0008944,0.0008944,0.0008944
34,1929.68,1.76973,1.40287,1.43874,0.74318,0.56278,0.63477,0.30978,1.85572,1.34024,1.42892,0.0008911,0.0008911,0.0008911
35,1986.19,1.7681,1.41321,1.43653,0.68426,0.57049,0.61604,0.29725,1.84369,1.35488,1.44063,0.0008878,0.0008878,0.0008878
36,2042.23,1.76695,1.37001,1.4295,0.7132,0.56299,0.63616,0.31616,1.80578,1.31914,1.40881,0.0008845,0.0008845,0.0008845
37,2098.49,1.76705,1.38879,1.42315,0.6902,0.59219,0.64628,0.32527,1.80953,1.32329,1.39755,0.0008812,0.0008812,0.0008812
38,2154.1,1.74099,1.36184,1.41842,0.70993,0.60119,0.65364,0.3277,1.78874,1.29878,1.39017,0.0008779,0.0008779,0.0008779
39,2211.36,1.74229,1.36608,1.42205,0.71578,0.58318,0.64334,0.31894,1.81073,1.32436,1.40139,0.0008746,0.0008746,0.0008746
40,2266.79,1.73281,1.36535,1.41318,0.74571,0.57216,0.65635,0.32038,1.81717,1.28452,1.39969,0.0008713,0.0008713,0.0008713
41,2321.32,1.72998,1.3572,1.4152,0.75845,0.56833,0.66081,0.33581,1.78093,1.29602,1.38312,0.000868,0.000868,0.000868
42,2376.23,1.73886,1.34814,1.40767,0.7461,0.59496,0.66723,0.33773,1.79303,1.27945,1.38044,0.0008647,0.0008647,0.0008647
43,2431.01,1.73245,1.33269,1.4001,0.72605,0.58885,0.65489,0.32321,1.80513,1.29383,1.3941,0.0008614,0.0008614,0.0008614
44,2486.57,1.72949,1.34688,1.40248,0.71413,0.61633,0.66497,0.33274,1.81816,1.26548,1.39522,0.0008581,0.0008581,0.0008581
45,2540.27,1.72862,1.34106,1.40696,0.74727,0.5994,0.67431,0.3377,1.79881,1.2589,1.37764,0.0008548,0.0008548,0.0008548
46,2594.79,1.71418,1.31822,1.39677,0.76148,0.60007,0.68494,0.346,1.77861,1.23078,1.3808,0.0008515,0.0008515,0.0008515
47,2648.62,1.70665,1.30331,1.39941,0.753,0.62181,0.69514,0.35117,1.75245,1.2339,1.37249,0.0008482,0.0008482,0.0008482
48,2702.63,1.69596,1.29204,1.38632,0.77658,0.61196,0.68849,0.34811,1.75849,1.19671,1.36141,0.0008449,0.0008449,0.0008449
49,2757.26,1.70762,1.29861,1.39535,0.7282,0.62739,0.68624,0.34929,1.77,1.21333,1.36814,0.0008416,0.0008416,0.0008416
50,2812.11,1.70233,1.29805,1.38757,0.77067,0.61568,0.69296,0.35975,1.74529,1.21234,1.3643,0.0008383,0.0008383,0.0008383
51,2866.73,1.68777,1.27779,1.37726,0.75458,0.60938,0.69658,0.36028,1.74253,1.21271,1.35831,0.000835,0.000835,0.000835
52,2924.02,1.69225,1.26054,1.38233,0.73355,0.62603,0.70067,0.35885,1.75099,1.19847,1.37033,0.0008317,0.0008317,0.0008317
53,2978.78,1.68508,1.26019,1.38363,0.74936,0.62441,0.70179,0.36759,1.75083,1.18081,1.3673,0.0008284,0.0008284,0.0008284
54,3033.7,1.66708,1.26403,1.37464,0.74849,0.63533,0.69901,0.36199,1.72985,1.18621,1.35575,0.0008251,0.0008251,0.0008251
55,3087.04,1.6776,1.27028,1.3739,0.75924,0.62809,0.70521,0.36788,1.71483,1.17438,1.34729,0.0008218,0.0008218,0.0008218
56,3141.81,1.68005,1.26692,1.3724,0.77266,0.62368,0.71197,0.36899,1.74233,1.16948,1.3586,0.0008185,0.0008185,0.0008185
57,3197.85,1.6754,1.25782,1.37308,0.77241,0.65219,0.71684,0.37398,1.7263,1.16636,1.34065,0.0008152,0.0008152,0.0008152
58,3253.7,1.65803,1.24722,1.3732,0.74253,0.64659,0.7148,0.37471,1.71836,1.15939,1.34307,0.0008119,0.0008119,0.0008119
59,3308.89,1.65777,1.24252,1.35898,0.77523,0.62048,0.70551,0.37277,1.70732,1.17476,1.34057,0.0008086,0.0008086,0.0008086
60,3364.38,1.66743,1.2383,1.35983,0.76649,0.62906,0.71117,0.37456,1.70355,1.15219,1.32921,0.0008053,0.0008053,0.0008053
61,3422.94,1.66175,1.25536,1.36637,0.76792,0.63802,0.71055,0.37679,1.69485,1.15271,1.33349,0.000802,0.000802,0.000802
62,3478.12,1.65177,1.23568,1.36312,0.77111,0.65614,0.72165,0.37515,1.68113,1.15807,1.32047,0.0007987,0.0007987,0.0007987
63,3535.29,1.65136,1.24383,1.36266,0.79486,0.64397,0.72954,0.38496,1.69196,1.13371,1.32776,0.0007954,0.0007954,0.0007954
64,3591.42,1.6361,1.21879,1.34223,0.78463,0.65164,0.72455,0.37891,1.68513,1.1249,1.3193,0.0007921,0.0007921,0.0007921
65,3646.31,1.64461,1.22104,1.35623,0.77149,0.65808,0.72891,0.38546,1.68001,1.12166,1.32363,0.0007888,0.0007888,0.0007888
66,3700.51,1.63542,1.1976,1.34859,0.78858,0.64468,0.73597,0.39471,1.66513,1.11313,1.31431,0.0007855,0.0007855,0.0007855
67,3754.6,1.61251,1.2012,1.34354,0.80348,0.65002,0.73472,0.3884,1.66678,1.10779,1.32274,0.0007822,0.0007822,0.0007822
68,3808.42,1.64472,1.20342,1.35022,0.78188,0.63992,0.72666,0.38587,1.67077,1.11218,1.32063,0.0007789,0.0007789,0.0007789
69,3863.22,1.63266,1.18611,1.34366,0.77555,0.65596,0.72932,0.39219,1.6673,1.10906,1.31965,0.0007756,0.0007756,0.0007756
70,3916.58,1.62499,1.19175,1.34224,0.79989,0.63761,0.73273,0.39243,1.64984,1.10693,1.31305,0.0007723,0.0007723,0.0007723
71,3970.65,1.6262,1.18534,1.33621,0.80545,0.64657,0.72874,0.39126,1.6618,1.0994,1.31869,0.000769,0.000769,0.000769
72,4024.73,1.60706,1.16557,1.33576,0.8155,0.65574,0.74057,0.39778,1.66757,1.08924,1.31287,0.0007657,0.0007657,0.0007657
73,4079.16,1.63209,1.19085,1.33987,0.78647,0.66138,0.73949,0.3969,1.67232,1.09495,1.31647,0.0007624,0.0007624,0.0007624
74,4133.13,1.60423,1.1771,1.33054,0.7828,0.66971,0.73773,0.39649,1.65489,1.09698,1.30851,0.0007591,0.0007591,0.0007591
75,4187.79,1.60557,1.16128,1.33139,0.80413,0.66155,0.7416,0.39937,1.66137,1.09905,1.30616,0.0007558,0.0007558,0.0007558
76,4241.87,1.61614,1.16057,1.33371,0.79016,0.67827,0.73832,0.40104,1.66419,1.08111,1.31611,0.0007525,0.0007525,0.0007525
77,4298.32,1.59999,1.15734,1.33454,0.8017,0.66491,0.73665,0.4046,1.64973,1.08388,1.3058,0.0007492,0.0007492,0.0007492
78,4353.96,1.59454,1.15522,1.32574,0.80958,0.67326,0.75257,0.40918,1.62529,1.06422,1.29814,0.0007459,0.0007459,0.0007459
79,4410.19,1.59073,1.14884,1.32482,0.80789,0.68156,0.75767,0.40642,1.63554,1.05597,1.29531,0.0007426,0.0007426,0.0007426
80,4464.89,1.57952,1.1435,1.31951,0.81369,0.676,0.74892,0.40232,1.64362,1.07004,1.29742,0.0007393,0.0007393,0.0007393
81,4520.6,1.60032,1.1401,1.32232,0.79709,0.67555,0.75134,0.40603,1.63496,1.06831,1.29249,0.000736,0.000736,0.000736
82,4578.86,1.59954,1.15009,1.3236,0.80584,0.67287,0.75086,0.40681,1.63464,1.07363,1.29586,0.0007327,0.0007327,0.0007327
83,4633.82,1.58593,1.13203,1.3186,0.81442,0.65395,0.74691,0.4133,1.61475,1.07096,1.29081,0.0007294,0.0007294,0.0007294
84,4687.94,1.58594,1.13383,1.31875,0.8361,0.65866,0.76031,0.41288,1.61705,1.05413,1.29345,0.0007261,0.0007261,0.0007261
85,4742.08,1.58419,1.12753,1.32364,0.81827,0.66612,0.75975,0.40287,1.64506,1.06179,1.29989,0.0007228,0.0007228,0.0007228
86,4795.55,1.59114,1.14488,1.31994,0.80965,0.67274,0.75498,0.40955,1.62914,1.04949,1.29272,0.0007195,0.0007195,0.0007195
87,4853.34,1.57054,1.11539,1.31161,0.81634,0.67113,0.7591,0.40958,1.63832,1.04231,1.30021,0.0007162,0.0007162,0.0007162
88,4908.48,1.56813,1.10221,1.31595,0.79059,0.69406,0.75945,0.41505,1.62303,1.04306,1.29966,0.0007129,0.0007129,0.0007129
89,4963.53,1.57343,1.12302,1.31842,0.7956,0.7061,0.75907,0.41038,1.62876,1.03919,1.29816,0.0007096,0.0007096,0.0007096
90,5017.47,1.56999,1.12012,1.30752,0.79343,0.70259,0.75957,0.41187,1.63998,1.03796,1.30131,0.0007063,0.0007063,0.0007063
91,5072.06,1.57514,1.10695,1.3136,0.80761,0.69168,0.76827,0.41731,1.6164,1.03398,1.29178,0.000703,0.000703,0.000703
92,5126.2,1.5729,1.10388,1.3059,0.81994,0.68596,0.76461,0.41799,1.6173,1.02786,1.29529,0.0006997,0.0006997,0.0006997
93,5180.54,1.56303,1.09865,1.30141,0.82964,0.68117,0.76542,0.41767,1.61163,1.03443,1.29079,0.0006964,0.0006964,0.0006964
94,5234.62,1.5463,1.08751,1.29543,0.81984,0.68004,0.76069,0.41964,1.59512,1.01304,1.28359,0.0006931,0.0006931,0.0006931
95,5289.06,1.55498,1.09103,1.29136,0.83136,0.68408,0.76496,0.4199,1.59877,1.01745,1.28238,0.0006898,0.0006898,0.0006898
96,5343.2,1.56034,1.1023,1.30291,0.79887,0.69924,0.76706,0.41738,1.60856,1.02035,1.28063,0.0006865,0.0006865,0.0006865
97,5397.19,1.5362,1.08645,1.2919,0.80772,0.70452,0.76866,0.41993,1.60384,1.02593,1.28271,0.0006832,0.0006832,0.0006832
98,5451.4,1.55337,1.09348,1.29616,0.81892,0.70077,0.77447,0.42405,1.59391,1.02073,1.27924,0.0006799,0.0006799,0.0006799
99,5505.81,1.5507,1.09467,1.30072,0.81045,0.69164,0.76909,0.42135,1.59436,1.01892,1.28044,0.0006766,0.0006766,0.0006766
100,5560.33,1.5475,1.08339,1.30107,0.7846,0.70974,0.77335,0.42508,1.59356,1.01058,1.27843,0.0006733,0.0006733,0.0006733
101,5615.94,1.53995,1.07829,1.28904,0.81715,0.68534,0.76867,0.42567,1.58363,1.01158,1.28111,0.00067,0.00067,0.00067
102,5671.27,1.52871,1.07386,1.28955,0.81045,0.69941,0.76808,0.43038,1.58593,1.01291,1.28095,0.0006667,0.0006667,0.0006667
103,5726.87,1.53014,1.05988,1.28268,0.83671,0.69152,0.77667,0.42935,1.58967,1.00979,1.28625,0.0006634,0.0006634,0.0006634
104,5781.9,1.53574,1.06229,1.29315,0.81969,0.69788,0.77651,0.42845,1.59755,1.00962,1.28699,0.0006601,0.0006601,0.0006601
105,5836.3,1.52607,1.07751,1.29146,0.8262,0.70123,0.77471,0.42684,1.5853,1.0105,1.28138,0.0006568,0.0006568,0.0006568
106,5891.12,1.52746,1.07163,1.2861,0.81139,0.71584,0.77339,0.4262,1.58891,1.00455,1.28082,0.0006535,0.0006535,0.0006535
107,5946.27,1.5353,1.06843,1.28832,0.82405,0.69453,0.77874,0.42977,1.58371,1.00245,1.27724,0.0006502,0.0006502,0.0006502
108,6001.71,1.51819,1.05673,1.2798,0.83336,0.6968,0.78288,0.43001,1.5793,1.00444,1.2722,0.0006469,0.0006469,0.0006469
109,6057.18,1.51866,1.05428,1.27274,0.82149,0.70189,0.77835,0.4309,1.57799,1.00632,1.27069,0.0006436,0.0006436,0.0006436
110,6111.9,1.51778,1.05553,1.27426,0.81944,0.69926,0.77633,0.42999,1.58098,1.00634,1.27155,0.0006403,0.0006403,0.0006403
111,6165.09,1.52269,1.05554,1.27986,0.80584,0.70377,0.7748,0.43288,1.57474,1.00561,1.27142,0.000637,0.000637,0.000637
112,6220.11,1.50762,1.04893,1.27486,0.83719,0.70164,0.78384,0.4364,1.57141,0.99893,1.26814,0.0006337,0.0006337,0.0006337
113,6275.25,1.51009,1.02947,1.26857,0.83997,0.70201,0.78252,0.43858,1.57685,0.99498,1.26911,0.0006304,0.0006304,0.0006304
114,6330.63,1.50433,1.03859,1.26738,0.83175,0.70495,0.7823,0.44075,1.5823,0.99988,1.27373,0.0006271,0.0006271,0.0006271
115,6384.57,1.51214,1.03812,1.27134,0.83673,0.70181,0.78378,0.43558,1.59028,0.9947,1.27734,0.0006238,0.0006238,0.0006238
116,6438.22,1.53203,1.05543,1.2767,0.83602,0.71047,0.78518,0.43586,1.58192,0.98867,1.26695,0.0006205,0.0006205,0.0006205
117,6492.44,1.50907,1.0383,1.27296,0.82335,0.71849,0.78359,0.43669,1.58435,0.98766,1.26691,0.0006172,0.0006172,0.0006172
118,6545.97,1.52328,1.05187,1.2726,0.81666,0.71579,0.78478,0.43677,1.58512,0.98572,1.26571,0.0006139,0.0006139,0.0006139
119,6599.39,1.51277,1.02918,1.26005,0.82775,0.69994,0.78245,0.43636,1.58033,0.98669,1.26712,0.0006106,0.0006106,0.0006106
120,6652.78,1.50389,1.02455,1.25981,0.83131,0.70834,0.78484,0.43877,1.58491,0.98717,1.26773,0.0006073,0.0006073,0.0006073
121,6706.71,1.5114,1.03431,1.25835,0.82232,0.71159,0.78292,0.43874,1.58146,0.98985,1.26632,0.000604,0.000604,0.000604
122,6761.76,1.48803,1.02395,1.25652,0.83989,0.70911,0.78516,0.4416,1.57489,0.98086,1.26196,0.0006007,0.0006007,0.0006007
123,6816.4,1.50698,1.02718,1.26256,0.84062,0.7041,0.78322,0.43963,1.57701,0.98082,1.26244,0.0005974,0.0005974,0.0005974
124,6871.87,1.49978,1.01929,1.24981,0.82871,0.69972,0.78499,0.43858,1.57603,0.97694,1.26161,0.0005941,0.0005941,0.0005941
125,6927.53,1.49204,1.01449,1.26439,0.83354,0.70097,0.78407,0.4399,1.57871,0.97898,1.2639,0.0005908,0.0005908,0.0005908
126,6981.75,1.49053,1.01007,1.25645,0.83229,0.70057,0.78641,0.44058,1.57158,0.97554,1.26246,0.0005875,0.0005875,0.0005875
127,7036.61,1.493,1.00169,1.25218,0.82598,0.70357,0.7859,0.44158,1.56785,0.97396,1.25912,0.0005842,0.0005842,0.0005842
128,7090.72,1.49267,1.01328,1.25787,0.82895,0.70498,0.78134,0.44272,1.56033,0.97384,1.25541,0.0005809,0.0005809,0.0005809
129,7145.05,1.48061,1.00159,1.24737,0.83383,0.71056,0.78525,0.44421,1.55905,0.97067,1.25226,0.0005776,0.0005776,0.0005776
130,7199.43,1.48862,1.01073,1.24754,0.82336,0.71341,0.78531,0.44459,1.5555,0.97295,1.25224,0.0005743,0.0005743,0.0005743
131,7254.5,1.48823,1.00723,1.25188,0.81579,0.7187,0.78537,0.44413,1.55273,0.97183,1.24878,0.000571,0.000571,0.000571
132,7307.78,1.48559,1.00414,1.24765,0.82438,0.71557,0.78772,0.44447,1.54815,0.97127,1.24644,0.0005677,0.0005677,0.0005677
133,7361.28,1.47964,1.00245,1.24963,0.8343,0.71256,0.79046,0.44496,1.54969,0.9647,1.248,0.0005644,0.0005644,0.0005644
134,7415.21,1.47743,0.99528,1.2397,0.83034,0.71191,0.79303,0.44377,1.55098,0.96579,1.248,0.0005611,0.0005611,0.0005611
135,7471.05,1.47048,0.99181,1.23816,0.83396,0.71516,0.79285,0.44328,1.55148,0.96398,1.24798,0.0005578,0.0005578,0.0005578
136,7525.24,1.49004,1.00228,1.23983,0.83416,0.71578,0.79079,0.44556,1.54994,0.96161,1.24623,0.0005545,0.0005545,0.0005545
137,7580.06,1.47499,0.98974,1.23984,0.84221,0.71995,0.79522,0.44721,1.54877,0.95846,1.24514,0.0005512,0.0005512,0.0005512
138,7634.46,1.45958,0.98072,1.23028,0.83966,0.71869,0.79447,0.44573,1.54983,0.95634,1.24434,0.0005479,0.0005479,0.0005479
139,7689.33,1.47666,0.98023,1.23475,0.83771,0.71953,0.79318,0.44841,1.5489,0.95577,1.24459,0.0005446,0.0005446,0.0005446
140,7743.19,1.49118,0.99082,1.2393,0.83519,0.72349,0.79324,0.4488,1.54736,0.95518,1.24424,0.0005413,0.0005413,0.0005413
141,7797.85,1.47808,0.98188,1.24,0.8491,0.70305,0.79013,0.44889,1.54639,0.95348,1.24234,0.000538,0.000538,0.000538
142,7851.63,1.465,0.98124,1.22797,0.85277,0.71122,0.7942,0.44884,1.54366,0.95537,1.24123,0.0005347,0.0005347,0.0005347
143,7906.15,1.45041,0.97272,1.21866,0.84894,0.71891,0.79554,0.45033,1.54247,0.95371,1.24009,0.0005314,0.0005314,0.0005314
144,7963.16,1.45561,0.98078,1.22613,0.8471,0.71792,0.79589,0.44826,1.54253,0.95371,1.24129,0.0005281,0.0005281,0.0005281
145,8017.95,1.45737,0.97023,1.22526,0.84457,0.71549,0.79462,0.44921,1.54092,0.95364,1.24074,0.0005248,0.0005248,0.0005248
146,8071.53,1.44551,0.96418,1.22393,0.83844,0.72495,0.79606,0.45172,1.53991,0.95039,1.24035,0.0005215,0.0005215,0.0005215
147,8126.93,1.46172,0.97404,1.22345,0.83792,0.7287,0.79739,0.45198,1.54055,0.95016,1.24077,0.0005182,0.0005182,0.0005182
148,8181.62,1.44398,0.96073,1.22024,0.83595,0.72307,0.79618,0.45253,1.54112,0.94793,1.24061,0.0005149,0.0005149,0.0005149
149,8236.78,1.45968,0.96429,1.22409,0.83882,0.72141,0.79719,0.45063,1.54234,0.94787,1.24143,0.0005116,0.0005116,0.0005116
150,8291.5,1.4467,0.95698,1.21891,0.83341,0.72787,0.79691,0.45165,1.54237,0.94474,1.24063,0.0005083,0.0005083,0.0005083
151,8345.81,1.4465,0.95715,1.22321,0.83366,0.72764,0.79694,0.45149,1.54059,0.9447,1.2402,0.000505,0.000505,0.000505
152,8399.74,1.4364,0.96037,1.22227,0.83218,0.72308,0.79384,0.45201,1.5391,0.94492,1.23958,0.0005017,0.0005017,0.0005017
153,8453.84,1.45044,0.96619,1.22392,0.83134,0.71589,0.79304,0.45298,1.53903,0.9437,1.23844,0.0004984,0.0004984,0.0004984
154,8508.28,1.42915,0.94721,1.21048,0.83376,0.72496,0.79568,0.45435,1.5374,0.94263,1.23676,0.0004951,0.0004951,0.0004951
155,8564.06,1.44863,0.95492,1.2047,0.83314,0.72569,0.79826,0.45591,1.53374,0.9425,1.23381,0.0004918,0.0004918,0.0004918
156,8618.49,1.43498,0.95623,1.21569,0.85041,0.72413,0.80303,0.45682,1.53099,0.94141,1.23262,0.0004885,0.0004885,0.0004885
157,8672.87,1.43225,0.95868,1.20606,0.84599,0.726,0.80364,0.45628,1.52925,0.94218,1.23154,0.0004852,0.0004852,0.0004852
158,8726.71,1.43432,0.95901,1.2128,0.84119,0.72371,0.80221,0.45573,1.52788,0.9418,1.23145,0.0004819,0.0004819,0.0004819
159,8780.19,1.44198,0.94071,1.2098,0.84703,0.72288,0.80281,0.45503,1.5267,0.9411,1.23142,0.0004786,0.0004786,0.0004786
160,8834.05,1.43088,0.94179,1.20003,0.86036,0.71853,0.80286,0.45649,1.52746,0.94039,1.2314,0.0004753,0.0004753,0.0004753
161,8888.63,1.43131,0.94542,1.20415,0.86522,0.71607,0.80419,0.45654,1.52614,0.93814,1.22998,0.000472,0.000472,0.000472
162,8944.48,1.42987,0.93999,1.20372,0.86498,0.71801,0.80429,0.45713,1.52635,0.93635,1.22975,0.0004687,0.0004687,0.0004687
163,8998.56,1.41806,0.93706,1.20475,0.85308,0.72455,0.80466,0.45824,1.52677,0.93596,1.23033,0.0004654,0.0004654,0.0004654
164,9053.16,1.41657,0.92386,1.19882,0.85249,0.7263,0.8063,0.46016,1.52554,0.93523,1.22903,0.0004621,0.0004621,0.0004621
165,9108.67,1.42054,0.92492,1.19688,0.84919,0.72288,0.80397,0.4591,1.52574,0.93288,1.22858,0.0004588,0.0004588,0.0004588
166,9162.08,1.42142,0.93422,1.20198,0.84978,0.72511,0.80504,0.45897,1.52308,0.93041,1.22826,0.0004555,0.0004555,0.0004555
167,9215.64,1.40291,0.91797,1.19711,0.84705,0.72642,0.80511,0.45908,1.52244,0.92826,1.22782,0.0004522,0.0004522,0.0004522
168,9269.28,1.42364,0.93673,1.19758,0.85548,0.72559,0.80642,0.46029,1.52326,0.92644,1.22673,0.0004489,0.0004489,0.0004489
169,9323.26,1.40692,0.92122,1.19349,0.85313,0.72517,0.80706,0.46134,1.52159,0.92457,1.22558,0.0004456,0.0004456,0.0004456
170,9376.82,1.41985,0.92751,1.1972,0.85565,0.72343,0.80692,0.46112,1.5225,0.92342,1.22548,0.0004423,0.0004423,0.0004423
171,9431.24,1.41084,0.92764,1.19129,0.85434,0.7238,0.80693,0.46229,1.52242,0.92282,1.2253,0.000439,0.000439,0.000439
172,9484.82,1.40255,0.92226,1.19139,0.85915,0.7233,0.80757,0.46194,1.52213,0.92223,1.22563,0.0004357,0.0004357,0.0004357
173,9538.72,1.41312,0.92979,1.19767,0.85874,0.7233,0.80809,0.46304,1.52126,0.92054,1.22601,0.0004324,0.0004324,0.0004324
174,9592.39,1.41068,0.92056,1.19968,0.8641,0.72517,0.81012,0.46398,1.51974,0.91909,1.22552,0.0004291,0.0004291,0.0004291
175,9646.28,1.39434,0.91237,1.19091,0.86498,0.72559,0.81071,0.46452,1.51844,0.91851,1.2257,0.0004258,0.0004258,0.0004258
176,9699.41,1.39214,0.91664,1.19396,0.86679,0.72184,0.8099,0.46564,1.51902,0.91837,1.22671,0.0004225,0.0004225,0.0004225
177,9753.74,1.40263,0.91359,1.19194,0.86993,0.72204,0.80993,0.46513,1.51839,0.91875,1.2264,0.0004192,0.0004192,0.0004192
178,9807.3,1.41171,0.91908,1.19323,0.86879,0.72288,0.81032,0.46515,1.51786,0.91857,1.22644,0.0004159,0.0004159,0.0004159
179,9860.75,1.38989,0.90511,1.18405,0.85996,0.72289,0.81057,0.46419,1.51633,0.91831,1.22473,0.0004126,0.0004126,0.0004126
180,9915.32,1.38362,0.89892,1.18007,0.86218,0.72288,0.81049,0.46484,1.51565,0.91757,1.22469,0.0004093,0.0004093,0.0004093
181,9969.4,1.39511,0.91661,1.19155,0.86003,0.7233,0.81102,0.46556,1.5144,0.91802,1.22397,0.000406,0.000406,0.000406
182,10023,1.38281,0.90255,1.18888,0.86059,0.72371,0.81134,0.46522,1.51461,0.91787,1.22357,0.0004027,0.0004027,0.0004027
183,10076.4,1.39064,0.89973,1.17958,0.8597,0.72349,0.81079,0.46545,1.51361,0.91646,1.22359,0.0003994,0.0003994,0.0003994
184,10129.8,1.3793,0.90006,1.18765,0.85738,0.72395,0.81053,0.46446,1.51313,0.91513,1.22288,0.0003961,0.0003961,0.0003961
