epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,2011.72,1.80275,1.48721,1.45874,0.66298,0.57525,0.61203,0.2965,1.85375,1.4015,1.42186,0.0008845,0.0008845,0.0008845
37,2065.05,1.80211,1.49435,1.44777,0.70074,0.53835,0.5989,0.28062,1.87283,1.43702,1.43313,0.0008812,0.0008812,0.0008812
38,2117.51,1.78364,1.45543,1.45619,0.66128,0.57083,0.61732,0.30507,1.82016,1.40857,1.41116,0.0008779,0.0008779,0.0008779
39,2170.98,1.78236,1.46496,1.44738,0.68997,0.56029,0.61905,0.28751,1.85946,1.40666,1.4101,0.0008746,0.0008746,0.0008746
40,2223.79,1.77706,1.44834,1.44506,0.72082,0.56843,0.6232,0.30092,1.84776,1.38649,1.40134,0.0008713,0.0008713,0.0008713
41,2274.89,1.7676,1.44402,1.44212,0.72044,0.58114,0.62788,0.3044,1.84263,1.37719,1.39906,0.000868,0.000868,0.000868
42,2327.11,1.78919,1.45426,1.44299,0.69986,0.57134,0.6213,0.3012,1.83938,1.40308,1.41337,0.0008647,0.0008647,0.0008647
43,2380.2,1.78064,1.44553,1.4347,0.73237,0.55869,0.63466,0.31055,1.8325,1.39295,1.39403,0.0008614,0.0008614,0.0008614
44,2433.6,1.77491,1.43379,1.43732,0.69657,0.56461,0.6263,0.3084,1.81495,1.40072,1.41056,0.0008581,0.0008581,0.0008581
45,2487.27,1.77673,1.43048,1.44022,0.73102,0.5578,0.62994,0.30003,1.82946,1.37753,1.38166,0.0008548,0.0008548,0.0008548
46,2540.99,1.75971,1.42337,1.4297,0.69833,0.59199,0.63273,0.30845,1.8167,1.3608,1.38483,0.0008515,0.0008515,0.0008515
47,2594.3,1.75214,1.3899,1.43088,0.71553,0.58531,0.64125,0.3278,1.79324,1.33107,1.37838,0.0008482,0.0008482,0.0008482
48,2647.57,1.747,1.39136,1.42114,0.7072,0.59849,0.65734,0.32822,1.80321,1.31028,1.39113,0.0008449,0.0008449,0.0008449
49,2701.15,1.74858,1.39413,1.41823,0.71424,0.60986,0.66383,0.32806,1.78761,1.3093,1.37059,0.0008416,0.0008416,0.0008416
50,2754.06,1.73719,1.38214,1.41277,0.70684,0.59058,0.65104,0.31421,1.80291,1.31808,1.39471,0.0008383,0.0008383,0.0008383
51,2806.7,1.73323,1.3845,1.41059,0.74823,0.59737,0.6659,0.32487,1.78281,1.32756,1.38072,0.000835,0.000835,0.000835
52,2859.68,1.73039,1.35428,1.41153,0.70647,0.61843,0.67507,0.33481,1.76818,1.28165,1.36716,0.0008317,0.0008317,0.0008317
53,2913.75,1.73336,1.36202,1.41136,0.69657,0.61368,0.66299,0.32826,1.75925,1.25762,1.35122,0.0008284,0.0008284,0.0008284
54,2967.05,1.71873,1.3567,1.40449,0.67768,0.62635,0.66036,0.33829,1.76387,1.27,1.36563,0.0008251,0.0008251,0.0008251
55,3019.73,1.73431,1.3719,1.41149,0.71123,0.61512,0.66719,0.34329,1.72137,1.25943,1.35214,0.0008218,0.0008218,0.0008218
56,3072.3,1.72755,1.36648,1.40497,0.71393,0.60884,0.67418,0.34626,1.74487,1.26455,1.36327,0.0008185,0.0008185,0.0008185
57,3124.94,1.71613,1.34605,1.39952,0.74932,0.61758,0.687,0.34773,1.74154,1.2556,1.34802,0.0008152,0.0008152,0.0008152
58,3178.04,1.70069,1.32201,1.40386,0.73627,0.61028,0.67726,0.34159,1.72798,1.25245,1.35894,0.0008119,0.0008119,0.0008119
59,3229.56,1.72077,1.33645,1.39543,0.73554,0.61975,0.68278,0.34868,1.75582,1.25988,1.37636,0.0008086,0.0008086,0.0008086
60,3281.08,1.70756,1.32235,1.38869,0.71424,0.64333,0.68312,0.35176,1.74545,1.2324,1.34928,0.0008053,0.0008053,0.0008053
61,3333.64,1.71535,1.33256,1.39646,0.72229,0.62578,0.67459,0.35455,1.75813,1.22464,1.35797,0.000802,0.000802,0.000802
62,3386.12,1.70737,1.33754,1.40003,0.70846,0.62927,0.66373,0.34347,1.70855,1.24152,1.34441,0.0007987,0.0007987,0.0007987
63,3438.47,1.71104,1.33878,1.40121,0.77033,0.61631,0.69318,0.35971,1.7139,1.21323,1.33706,0.0007954,0.0007954,0.0007954
64,3490.76,1.69885,1.32378,1.38257,0.75392,0.61244,0.68911,0.36009,1.7018,1.21622,1.33226,0.0007921,0.0007921,0.0007921
65,3543.25,1.6894,1.31601,1.38542,0.75409,0.64625,0.70555,0.36972,1.71816,1.20247,1.33686,0.0007888,0.0007888,0.0007888
66,3596.82,1.6933,1.29778,1.38309,0.74301,0.64969,0.69875,0.36195,1.72905,1.22151,1.34901,0.0007855,0.0007855,0.0007855
67,3650.17,1.67766,1.29581,1.38601,0.74687,0.6497,0.70297,0.36628,1.6995,1.19226,1.33444,0.0007822,0.0007822,0.0007822
68,3703.24,1.69741,1.30461,1.3894,0.7609,0.62882,0.70166,0.36159,1.69735,1.19005,1.33447,0.0007789,0.0007789,0.0007789
69,3756.49,1.68745,1.27394,1.37801,0.76415,0.63626,0.69964,0.36853,1.68505,1.18297,1.32527,0.0007756,0.0007756,0.0007756
70,3809.7,1.67528,1.27155,1.36121,0.7697,0.64239,0.70081,0.36561,1.70147,1.1846,1.32921,0.0007723,0.0007723,0.0007723
71,3862.94,1.67178,1.2756,1.35879,0.75232,0.63995,0.70222,0.37285,1.68327,1.18079,1.32145,0.000769,0.000769,0.000769
72,3916.84,1.66653,1.26723,1.37146,0.7769,0.62425,0.70993,0.37271,1.69749,1.17854,1.31897,0.0007657,0.0007657,0.0007657
73,3970.68,1.68788,1.28861,1.37855,0.76325,0.63364,0.70483,0.36438,1.71698,1.18172,1.33236,0.0007624,0.0007624,0.0007624
74,4023.57,1.65295,1.25622,1.36485,0.74937,0.6568,0.71359,0.37847,1.69348,1.15961,1.33536,0.0007591,0.0007591,0.0007591
75,4077.01,1.65737,1.25647,1.3714,0.76874,0.66309,0.72758,0.38298,1.68385,1.14372,1.31864,0.0007558,0.0007558,0.0007558
76,4129.46,1.67478,1.26128,1.36715,0.75573,0.67393,0.72601,0.38376,1.6905,1.14676,1.32304,0.0007525,0.0007525,0.0007525
77,4182.47,1.65832,1.25681,1.36843,0.76379,0.66851,0.72256,0.38441,1.69085,1.13881,1.32054,0.0007492,0.0007492,0.0007492
78,4235.13,1.66498,1.24464,1.36231,0.7575,0.68222,0.72357,0.38933,1.66892,1.13332,1.31145,0.0007459,0.0007459,0.0007459
79,4288.25,1.65798,1.25303,1.36878,0.7711,0.65782,0.71678,0.38207,1.67905,1.15366,1.31912,0.0007426,0.0007426,0.0007426
80,4340.7,1.65182,1.24522,1.36284,0.77601,0.65196,0.72351,0.38693,1.6563,1.13225,1.31107,0.0007393,0.0007393,0.0007393
81,4392.1,1.65153,1.22631,1.35829,0.75933,0.66722,0.71978,0.38469,1.6592,1.12984,1.31182,0.000736,0.000736,0.000736
82,4443.78,1.65316,1.25878,1.35723,0.76678,0.65794,0.72598,0.38775,1.65586,1.12236,1.31391,0.0007327,0.0007327,0.0007327
83,4497.49,1.64465,1.22215,1.34969,0.77622,0.66499,0.72648,0.38463,1.65836,1.11477,1.30566,0.0007294,0.0007294,0.0007294
84,4550.66,1.64093,1.22223,1.35003,0.75972,0.66341,0.7201,0.38267,1.6621,1.12022,1.30122,0.0007261,0.0007261,0.0007261
85,4603.57,1.63433,1.21853,1.35628,0.76749,0.66833,0.72702,0.39163,1.66737,1.1144,1.31105,0.0007228,0.0007228,0.0007228
86,4657.06,1.63838,1.23035,1.35332,0.76002,0.68181,0.72804,0.39011,1.66383,1.10407,1.30318,0.0007195,0.0007195,0.0007195
87,4708.56,1.6269,1.21287,1.34735,0.78679,0.66323,0.73366,0.3923,1.6556,1.10299,1.30556,0.0007162,0.0007162,0.0007162
88,4761.41,1.61833,1.20544,1.34621,0.80578,0.64925,0.73206,0.39349,1.65373,1.09469,1.30614,0.0007129,0.0007129,0.0007129
89,4815.24,1.62639,1.215,1.35024,0.79342,0.66941,0.73894,0.39427,1.65054,1.11044,1.30107,0.0007096,0.0007096,0.0007096
90,4869.01,1.62541,1.20506,1.34068,0.79247,0.66806,0.72969,0.39741,1.64638,1.10685,1.2981,0.0007063,0.0007063,0.0007063
91,4922.45,1.62892,1.20577,1.34587,0.74274,0.67221,0.72374,0.39277,1.64397,1.09968,1.30198,0.000703,0.000703,0.000703
92,4975.8,1.62673,1.19585,1.34099,0.76477,0.67988,0.7325,0.39442,1.65339,1.09857,1.30384,0.0006997,0.0006997,0.0006997
93,5028.58,1.60539,1.1793,1.32775,0.75462,0.67784,0.73243,0.393,1.65033,1.09523,1.30018,0.0006964,0.0006964,0.0006964
94,5080.59,1.60195,1.18049,1.33433,0.79269,0.66566,0.73326,0.39502,1.63936,1.08105,1.29825,0.0006931,0.0006931,0.0006931
95,5132.47,1.6262,1.20566,1.33738,0.79012,0.67979,0.74405,0.39817,1.6361,1.08529,1.29443,0.0006898,0.0006898,0.0006898
96,5185.82,1.61559,1.19044,1.33077,0.79719,0.67161,0.74314,0.40146,1.62781,1.08506,1.29066,0.0006865,0.0006865,0.0006865
97,5239.03,1.60183,1.19318,1.32938,0.80504,0.67915,0.74402,0.40304,1.62462,1.07338,1.2902,0.0006832,0.0006832,0.0006832
98,5292.3,1.61804,1.18911,1.33789,0.79928,0.66518,0.74442,0.41008,1.6248,1.06675,1.29036,0.0006799,0.0006799,0.0006799
99,5345.46,1.6067,1.1732,1.33573,0.76367,0.67846,0.74136,0.41053,1.6234,1.07747,1.29241,0.0006766,0.0006766,0.0006766
100,5398.88,1.61471,1.18175,1.33773,0.76557,0.69984,0.7437,0.406,1.63239,1.07687,1.29681,0.0006733,0.0006733,0.0006733
101,5451.53,1.60442,1.17127,1.32664,0.80221,0.67198,0.74488,0.40543,1.63049,1.06747,1.29656,0.00067,0.00067,0.00067
102,5504.76,1.59337,1.16574,1.32729,0.79657,0.6797,0.74241,0.40135,1.64417,1.08057,1.29384,0.0006667,0.0006667,0.0006667
103,5557.13,1.58505,1.14739,1.31721,0.80097,0.68388,0.74754,0.40769,1.63387,1.06768,1.28889,0.0006634,0.0006634,0.0006634
104,5609.18,1.6008,1.15546,1.33047,0.80942,0.6743,0.74449,0.40466,1.63858,1.06476,1.28976,0.0006601,0.0006601,0.0006601
105,5662.06,1.58425,1.157,1.32418,0.77704,0.68243,0.7415,0.40517,1.63529,1.07264,1.28647,0.0006568,0.0006568,0.0006568
106,5714.28,1.59847,1.16129,1.3249,0.79636,0.67449,0.74698,0.40645,1.62955,1.06988,1.28577,0.0006535,0.0006535,0.0006535
107,5766.43,1.59632,1.16499,1.32315,0.80734,0.6845,0.75039,0.40598,1.63068,1.06128,1.28905,0.0006502,0.0006502,0.0006502
108,5819.16,1.58492,1.1448,1.32212,0.79333,0.68805,0.74815,0.40675,1.6252,1.05347,1.28167,0.0006469,0.0006469,0.0006469
109,5871.62,1.57948,1.14424,1.31315,0.79396,0.70352,0.75074,0.41253,1.61661,1.04309,1.27601,0.0006436,0.0006436,0.0006436
110,5925.18,1.58134,1.15069,1.31417,0.7747,0.70204,0.74886,0.41134,1.6174,1.04008,1.28682,0.0006403,0.0006403,0.0006403
111,5978.07,1.59027,1.14823,1.32294,0.76692,0.71494,0.75189,0.41406,1.61831,1.04192,1.29207,0.000637,0.000637,0.000637
112,6031.09,1.57906,1.13937,1.32018,0.76652,0.71159,0.74964,0.41788,1.60587,1.03946,1.28005,0.0006337,0.0006337,0.0006337
113,6084.17,1.56281,1.11371,1.30061,0.77884,0.70789,0.75476,0.4194,1.6001,1.03257,1.27619,0.0006304,0.0006304,0.0006304
114,6136.77,1.55797,1.13166,1.29947,0.78605,0.70119,0.75809,0.41704,1.59535,1.02779,1.2724,0.0006271,0.0006271,0.0006271
115,6189.47,1.58035,1.13686,1.30627,0.79288,0.69739,0.75169,0.41672,1.59645,1.02996,1.27077,0.0006238,0.0006238,0.0006238
116,6242.74,1.59087,1.15185,1.31714,0.7898,0.7037,0.75561,0.42108,1.59297,1.028,1.27228,0.0006205,0.0006205,0.0006205
117,6296,1.57959,1.14398,1.31578,0.8005,0.69035,0.75609,0.42032,1.59434,1.02089,1.27338,0.0006172,0.0006172,0.0006172
118,6349.41,1.57895,1.13348,1.31066,0.80329,0.69055,0.75788,0.42087,1.60042,1.02122,1.27799,0.0006139,0.0006139,0.0006139
119,6403.32,1.56529,1.11667,1.2999,0.80082,0.69911,0.76002,0.41619,1.60547,1.02111,1.28169,0.0006106,0.0006106,0.0006106
120,6457.12,1.54819,1.1106,1.29553,0.78774,0.70547,0.75747,0.41827,1.60611,1.02538,1.28126,0.0006073,0.0006073,0.0006073
121,6510.64,1.56025,1.12119,1.3018,0.80102,0.69182,0.75789,0.4211,1.60183,1.01974,1.27665,0.000604,0.000604,0.000604
122,6563.95,1.54416,1.11573,1.29943,0.81445,0.69566,0.76108,0.42144,1.60143,1.01381,1.2772,0.0006007,0.0006007,0.0006007
123,6617.25,1.55706,1.10404,1.30061,0.8233,0.68554,0.75634,0.42094,1.60122,1.01456,1.28057,0.0005974,0.0005974,0.0005974
124,6670.33,1.55452,1.12177,1.29013,0.81626,0.6892,0.75799,0.42007,1.59964,1.01458,1.27549,0.0005941,0.0005941,0.0005941
125,6723.08,1.55948,1.10813,1.31409,0.80874,0.67972,0.75782,0.42352,1.59619,1.0123,1.27147,0.0005908,0.0005908,0.0005908
126,6774.81,1.54605,1.09478,1.30156,0.83804,0.67102,0.75923,0.42443,1.59426,1.01719,1.27294,0.0005875,0.0005875,0.0005875
127,6827.05,1.55405,1.08707,1.29476,0.82859,0.67756,0.76099,0.42604,1.59271,1.01408,1.2709,0.0005842,0.0005842,0.0005842
128,6879.59,1.54807,1.10075,1.29953,0.83133,0.68346,0.76213,0.42439,1.59111,1.01493,1.27092,0.0005809,0.0005809,0.0005809
129,6932.84,1.5385,1.08587,1.28825,0.81625,0.69843,0.76398,0.42462,1.59014,1.01538,1.2691,0.0005776,0.0005776,0.0005776
130,6985.74,1.55438,1.1013,1.29705,0.81213,0.69709,0.76381,0.42694,1.5848,1.01617,1.26672,0.0005743,0.0005743,0.0005743
131,7039.16,1.55104,1.09507,1.292,0.7992,0.70192,0.76372,0.42628,1.5831,1.01386,1.26711,0.000571,0.000571,0.000571
132,7092.51,1.54236,1.0907,1.29041,0.78398,0.72122,0.76859,0.42894,1.57484,1.00618,1.26358,0.0005677,0.0005677,0.0005677
133,7146.32,1.53782,1.09324,1.29049,0.78563,0.7196,0.76766,0.42678,1.57348,1.00091,1.26234,0.0005644,0.0005644,0.0005644
134,7199.8,1.53282,1.09842,1.28751,0.80926,0.70098,0.76662,0.42822,1.57393,1.00081,1.26409,0.0005611,0.0005611,0.0005611
135,7253.19,1.53442,1.08278,1.28898,0.80419,0.70452,0.76717,0.43046,1.57588,1.00328,1.26413,0.0005578,0.0005578,0.0005578
136,7306.44,1.54221,1.08974,1.28882,0.80297,0.70563,0.76885,0.43208,1.57362,1.00301,1.2621,0.0005545,0.0005545,0.0005545
137,7360,1.52823,1.07397,1.28411,0.81327,0.70351,0.77046,0.43321,1.57133,1.00138,1.25852,0.0005512,0.0005512,0.0005512
138,7413.36,1.52581,1.06666,1.27532,0.79955,0.71557,0.77014,0.43342,1.57117,0.9989,1.25874,0.0005479,0.0005479,0.0005479
139,7466.36,1.52119,1.06694,1.28012,0.78874,0.71995,0.77078,0.4338,1.57193,0.99604,1.2591,0.0005446,0.0005446,0.0005446
140,7519.77,1.52947,1.0762,1.28039,0.80759,0.70786,0.77209,0.43389,1.57091,0.993,1.26055,0.0005413,0.0005413,0.0005413
141,7573.12,1.54171,1.08314,1.28951,0.81284,0.70389,0.77109,0.43602,1.57039,0.99311,1.26227,0.000538,0.000538,0.000538
142,7626.28,1.52104,1.06857,1.2736,0.82372,0.69451,0.77358,0.4379,1.5694,0.9918,1.26131,0.0005347,0.0005347,0.0005347
143,7679.85,1.51043,1.0599,1.27009,0.82174,0.68965,0.77259,0.43744,1.56915,0.9867,1.26001,0.0005314,0.0005314,0.0005314
144,7732.64,1.52022,1.06051,1.27342,0.82335,0.69466,0.77224,0.43773,1.56927,0.98579,1.26035,0.0005281,0.0005281,0.0005281
145,7784.7,1.51604,1.05287,1.2779,0.80596,0.71098,0.77259,0.43984,1.56941,0.98535,1.25985,0.0005248,0.0005248,0.0005248
146,7837.03,1.49785,1.03511,1.26629,0.80244,0.71331,0.77254,0.43886,1.56824,0.98332,1.25791,0.0005215,0.0005215,0.0005215
147,7890.33,1.51805,1.0533,1.26915,0.81474,0.70744,0.77515,0.43947,1.56845,0.98265,1.25708,0.0005182,0.0005182,0.0005182
148,7943.21,1.50037,1.03902,1.26977,0.82032,0.70785,0.77441,0.43943,1.57031,0.98329,1.25738,0.0005149,0.0005149,0.0005149
149,7996.24,1.51775,1.04485,1.27144,0.80143,0.71593,0.77441,0.43758,1.57125,0.98213,1.25626,0.0005116,0.0005116,0.0005116
150,8048.8,1.50394,1.0452,1.26564,0.80035,0.71662,0.77463,0.43747,1.57293,0.98283,1.25685,0.0005083,0.0005083,0.0005083
151,8101.29,1.50937,1.04974,1.26998,0.79784,0.7226,0.77478,0.43722,1.57149,0.97947,1.25603,0.000505,0.000505,0.000505
152,8154.95,1.49863,1.04619,1.27461,0.80013,0.71245,0.77497,0.43791,1.57114,0.97816,1.25705,0.0005017,0.0005017,0.0005017
153,8208.61,1.51539,1.05652,1.2743,0.79434,0.72404,0.77654,0.43857,1.56986,0.97628,1.25675,0.0004984,0.0004984,0.0004984
154,8261.73,1.48921,1.03296,1.25892,0.78655,0.72476,0.77516,0.43905,1.57164,0.97703,1.25662,0.0004951,0.0004951,0.0004951
155,8314.89,1.50941,1.03957,1.2575,0.78139,0.72569,0.77379,0.4395,1.57012,0.97737,1.25779,0.0004918,0.0004918,0.0004918
156,8367.92,1.49512,1.03327,1.26906,0.81388,0.70316,0.77305,0.44029,1.56971,0.97907,1.25692,0.0004885,0.0004885,0.0004885
157,8420.87,1.49149,1.035,1.25615,0.81466,0.70291,0.77428,0.43999,1.56983,0.97566,1.25627,0.0004852,0.0004852,0.0004852
158,8474.24,1.50105,1.03926,1.26635,0.81074,0.70177,0.77266,0.43934,1.57043,0.97459,1.25554,0.0004819,0.0004819,0.0004819
159,8527.49,1.50522,1.02479,1.26201,0.79892,0.71245,0.77532,0.44026,1.56846,0.97314,1.25534,0.0004786,0.0004786,0.0004786
160,8581.65,1.48749,1.0113,1.24613,0.80844,0.70724,0.77325,0.4408,1.56791,0.97177,1.25486,0.0004753,0.0004753,0.0004753
161,8635.38,1.49271,1.01766,1.25702,0.81262,0.70786,0.77463,0.44142,1.5662,0.97056,1.25348,0.000472,0.000472,0.000472
162,8688.96,1.49458,1.02499,1.2547,0.81214,0.71057,0.77494,0.44244,1.56612,0.97083,1.25361,0.0004687,0.0004687,0.0004687
163,8742.23,1.47277,1.01066,1.25343,0.80853,0.71232,0.77406,0.44259,1.56431,0.9698,1.25157,0.0004654,0.0004654,0.0004654
164,8794.88,1.47583,1.00235,1.24823,0.80596,0.7123,0.7743,0.44174,1.56186,0.9698,1.25144,0.0004621,0.0004621,0.0004621
165,8848.94,1.47947,1.02,1.24931,0.80736,0.7107,0.7755,0.44311,1.5616,0.9681,1.25077,0.0004588,0.0004588,0.0004588
166,8901.52,1.47484,1.00855,1.25415,0.80258,0.72226,0.77465,0.44426,1.56191,0.96848,1.25129,0.0004555,0.0004555,0.0004555
167,8954.04,1.46802,1.00621,1.25098,0.80136,0.72166,0.77598,0.44442,1.56001,0.96769,1.25097,0.0004522,0.0004522,0.0004522
168,9006.92,1.48513,1.0215,1.254,0.80265,0.72047,0.77551,0.44577,1.56133,0.96714,1.25093,0.0004489,0.0004489,0.0004489
169,9059.46,1.47307,1.01145,1.24631,0.8041,0.72122,0.77737,0.44475,1.56147,0.96512,1.25119,0.0004456,0.0004456,0.0004456
170,9112.23,1.48299,0.99915,1.25195,0.80833,0.72245,0.77868,0.44667,1.56034,0.96507,1.25142,0.0004423,0.0004423,0.0004423
171,9165.96,1.47711,1.00224,1.24658,0.81153,0.72309,0.77811,0.44598,1.56136,0.96457,1.25188,0.000439,0.000439,0.000439
172,9219.27,1.45863,0.99347,1.2389,0.80698,0.72696,0.77812,0.4466,1.5609,0.96296,1.25075,0.0004357,0.0004357,0.0004357
173,9272.34,1.47837,1.01091,1.25086,0.8231,0.71169,0.77788,0.44657,1.55983,0.96386,1.24969,0.0004324,0.0004324,0.0004324
174,9325.62,1.46724,0.99624,1.24677,0.81617,0.71782,0.77808,0.44815,1.55909,0.96357,1.24913,0.0004291,0.0004291,0.0004291
175,9379.48,1.45249,0.98491,1.24005,0.81819,0.72077,0.77932,0.44687,1.5596,0.96266,1.25001,0.0004258,0.0004258,0.0004258
176,9432.72,1.45165,0.99258,1.24493,0.81717,0.72085,0.77873,0.44754,1.5592,0.96096,1.24964,0.0004225,0.0004225,0.0004225
177,9486.08,1.46203,0.98692,1.23928,0.81501,0.72371,0.77895,0.44772,1.55825,0.96009,1.24906,0.0004192,0.0004192,0.0004192
178,9539.4,1.47266,0.99579,1.24285,0.81517,0.72234,0.77924,0.44661,1.55821,0.96042,1.24888,0.0004159,0.0004159,0.0004159
179,9592.72,1.45513,0.99038,1.23416,0.81394,0.72116,0.77891,0.44655,1.55837,0.96098,1.24871,0.0004126,0.0004126,0.0004126
180,9645.78,1.45263,0.972,1.23319,0.817,0.71966,0.77842,0.44759,1.55728,0.95824,1.2487,0.0004093,0.0004093,0.0004093
181,9698.97,1.45907,0.99175,1.24058,0.80498,0.73334,0.77838,0.44785,1.55627,0.95742,1.24807,0.000406,0.000406,0.000406
182,9752.68,1.44156,0.97316,1.23968,0.80706,0.73348,0.77956,0.4482,1.55637,0.95823,1.24793,0.0004027,0.0004027,0.0004027
183,9806.46,1.44602,0.97276,1.23237,0.81076,0.73313,0.78071,0.44832,1.55566,0.95973,1.24773,0.0003994,0.0003994,0.0003994
184,9860.25,1.44736,0.97702,1.24122,0.81045,0.73135,0.78079,0.44837,1.55565,0.95955,1.24792,0.0003961,0.0003961,0.0003961
