epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2673.25,1.74772,1.37449,1.41315,0.72347,0.59718,0.65814,0.32651,1.79533,1.32498,1.396,0.0008581,0.0008581,0.0008581
45,2737.53,1.75847,1.37514,1.42316,0.70597,0.61115,0.66096,0.32634,1.79328,1.32017,1.38896,0.0008548,0.0008548,0.0008548
46,2798.78,1.73562,1.35907,1.40985,0.75603,0.59309,0.66578,0.33214,1.79843,1.27811,1.38817,0.0008515,0.0008515,0.0008515
47,2862.43,1.73516,1.34556,1.41648,0.75371,0.57745,0.66978,0.33195,1.79475,1.28718,1.38639,0.0008482,0.0008482,0.0008482
48,2926.27,1.71538,1.32977,1.39864,0.72469,0.62519,0.68163,0.3427,1.76681,1.24518,1.36321,0.0008449,0.0008449,0.0008449
49,2990.42,1.73647,1.34278,1.41272,0.72326,0.59863,0.66894,0.3379,1.77905,1.28575,1.37929,0.0008416,0.0008416,0.0008416
50,3053.7,1.72712,1.34529,1.4029,0.70918,0.6119,0.66657,0.33822,1.77871,1.27988,1.36912,0.0008383,0.0008383,0.0008383
51,3118.98,1.7172,1.32657,1.39907,0.74346,0.61444,0.68254,0.35013,1.75903,1.27264,1.36829,0.000835,0.000835,0.000835
52,3182.71,1.71657,1.3091,1.39518,0.72647,0.62237,0.68678,0.3469,1.76134,1.25648,1.35941,0.0008317,0.0008317,0.0008317
53,3245.95,1.71868,1.31194,1.40162,0.7599,0.60508,0.69222,0.35224,1.7661,1.25113,1.36015,0.0008284,0.0008284,0.0008284
54,3311.97,1.69955,1.31691,1.39472,0.74911,0.62802,0.69442,0.35099,1.73498,1.2403,1.3517,0.0008251,0.0008251,0.0008251
55,3375.7,1.71444,1.31685,1.39733,0.71571,0.65287,0.68713,0.35898,1.73135,1.21832,1.35033,0.0008218,0.0008218,0.0008218
56,3440.19,1.71229,1.31773,1.38633,0.74799,0.64161,0.6983,0.35993,1.73795,1.22362,1.34658,0.0008185,0.0008185,0.0008185
57,3503.77,1.69842,1.29785,1.38616,0.78012,0.64241,0.70986,0.36791,1.72456,1.20154,1.3486,0.0008152,0.0008152,0.0008152
58,3568.65,1.67673,1.27182,1.38623,0.75619,0.65345,0.71292,0.36592,1.73637,1.19745,1.35501,0.0008119,0.0008119,0.0008119
59,3633.38,1.69248,1.28853,1.37918,0.74919,0.63218,0.70804,0.37402,1.7254,1.21133,1.34569,0.0008086,0.0008086,0.0008086
60,3701.1,1.69509,1.27895,1.37571,0.74218,0.65412,0.71154,0.37582,1.7015,1.18528,1.33279,0.0008053,0.0008053,0.0008053
61,3764.1,1.6834,1.26899,1.37613,0.72237,0.65844,0.70726,0.37798,1.69401,1.19657,1.33799,0.000802,0.000802,0.000802
62,3825.57,1.67289,1.27729,1.37564,0.75158,0.63033,0.70639,0.37762,1.694,1.19534,1.32149,0.0007987,0.0007987,0.0007987
63,3887.28,1.67687,1.27194,1.37412,0.74108,0.65493,0.71738,0.377,1.71303,1.1758,1.34249,0.0007954,0.0007954,0.0007954
64,3950.33,1.66994,1.25801,1.36472,0.76718,0.63969,0.71315,0.37016,1.70429,1.17787,1.33492,0.0007921,0.0007921,0.0007921
65,4012.38,1.67809,1.26412,1.37018,0.75566,0.66416,0.7182,0.37867,1.70222,1.17034,1.33262,0.0007888,0.0007888,0.0007888
66,4073.91,1.66956,1.24425,1.36772,0.76996,0.65137,0.72426,0.38197,1.70375,1.15668,1.33062,0.0007855,0.0007855,0.0007855
67,4138.46,1.64713,1.24123,1.36384,0.74945,0.64459,0.72201,0.37418,1.69834,1.14715,1.33449,0.0007822,0.0007822,0.0007822
68,4202.51,1.67224,1.24838,1.37418,0.7275,0.66661,0.71745,0.38202,1.68071,1.14982,1.32576,0.0007789,0.0007789,0.0007789
69,4266.01,1.66506,1.22422,1.36474,0.76246,0.65036,0.71607,0.37924,1.68897,1.1525,1.31989,0.0007756,0.0007756,0.0007756
70,4330.6,1.65108,1.22231,1.35095,0.75339,0.67055,0.72812,0.3893,1.67263,1.13925,1.31978,0.0007723,0.0007723,0.0007723
71,4396.03,1.64738,1.21441,1.35074,0.78348,0.66059,0.73482,0.38951,1.67085,1.12953,1.31794,0.000769,0.000769,0.000769
72,4462.2,1.63932,1.21039,1.35277,0.74896,0.66678,0.72525,0.3852,1.69577,1.12757,1.32282,0.0007657,0.0007657,0.0007657
73,4529.38,1.66263,1.23036,1.36002,0.74536,0.67033,0.73361,0.38811,1.68001,1.13047,1.31871,0.0007624,0.0007624,0.0007624
74,4593.79,1.62964,1.21042,1.34431,0.78041,0.64261,0.73489,0.39051,1.66839,1.1182,1.30979,0.0007591,0.0007591,0.0007591
75,4656.63,1.6325,1.19912,1.35394,0.768,0.65845,0.7362,0.3884,1.68079,1.11805,1.30938,0.0007558,0.0007558,0.0007558
76,4718.91,1.64137,1.2085,1.34908,0.7877,0.66555,0.74166,0.38796,1.67429,1.11823,1.30661,0.0007525,0.0007525,0.0007525
77,4781.22,1.63646,1.20153,1.35175,0.7718,0.65158,0.73315,0.39345,1.66834,1.10887,1.31429,0.0007492,0.0007492,0.0007492
78,4845.15,1.63215,1.21062,1.34461,0.77293,0.65846,0.72923,0.38961,1.66941,1.11252,1.31481,0.0007459,0.0007459,0.0007459
79,4908.13,1.63251,1.18881,1.34823,0.77813,0.66074,0.73237,0.39367,1.66374,1.11486,1.30198,0.0007426,0.0007426,0.0007426
80,4969.84,1.6195,1.19691,1.33998,0.76678,0.67055,0.7395,0.40094,1.64455,1.11556,1.29951,0.0007393,0.0007393,0.0007393
81,5032.82,1.62766,1.17568,1.33457,0.77998,0.67337,0.73993,0.39668,1.66042,1.08945,1.31171,0.000736,0.000736,0.000736
82,5094.49,1.6289,1.18851,1.33891,0.75596,0.68251,0.73909,0.40148,1.64632,1.08786,1.30147,0.0007327,0.0007327,0.0007327
83,5157.36,1.61098,1.1683,1.32864,0.78257,0.67785,0.74034,0.40238,1.64456,1.08217,1.31206,0.0007294,0.0007294,0.0007294
84,5220.4,1.61524,1.16503,1.33357,0.75116,0.68461,0.74259,0.40256,1.63431,1.08305,1.30096,0.0007261,0.0007261,0.0007261
85,5282.26,1.61007,1.16234,1.33688,0.773,0.67889,0.7438,0.40453,1.63937,1.0857,1.29555,0.0007228,0.0007228,0.0007228
86,5346.24,1.62422,1.17869,1.33812,0.77374,0.68244,0.74683,0.4083,1.62996,1.07547,1.29289,0.0007195,0.0007195,0.0007195
87,5409.56,1.59965,1.1606,1.32645,0.76883,0.69956,0.75336,0.40776,1.63147,1.07844,1.29558,0.0007162,0.0007162,0.0007162
88,5475.98,1.59827,1.14659,1.32861,0.77393,0.69732,0.75905,0.41247,1.62602,1.07259,1.29237,0.0007129,0.0007129,0.0007129
89,5541.31,1.59394,1.1555,1.32652,0.77079,0.70141,0.75744,0.41153,1.62735,1.08792,1.29123,0.0007096,0.0007096,0.0007096
90,5605.66,1.59701,1.14851,1.31802,0.76832,0.69181,0.75378,0.41263,1.6272,1.07486,1.28169,0.0007063,0.0007063,0.0007063
91,5670.42,1.60499,1.143,1.33045,0.79762,0.65824,0.74786,0.40766,1.62651,1.06963,1.2839,0.000703,0.000703,0.000703
92,5733.01,1.59642,1.13485,1.31953,0.79925,0.6772,0.75176,0.409,1.63141,1.06111,1.29093,0.0006997,0.0006997,0.0006997
93,5796.9,1.59133,1.14333,1.31379,0.80832,0.67827,0.75404,0.40772,1.62672,1.0559,1.28662,0.0006964,0.0006964,0.0006964
94,5861.1,1.57665,1.13698,1.31723,0.79212,0.68368,0.75121,0.40362,1.62545,1.06517,1.27964,0.0006931,0.0006931,0.0006931
95,5925.37,1.58941,1.13546,1.31338,0.80062,0.67335,0.75109,0.4075,1.61449,1.06515,1.27526,0.0006898,0.0006898,0.0006898
96,5990.07,1.58395,1.13717,1.31072,0.7881,0.68785,0.75475,0.41024,1.61127,1.05642,1.27631,0.0006865,0.0006865,0.0006865
97,6054.14,1.57419,1.13547,1.31086,0.79819,0.68661,0.75781,0.4118,1.61516,1.05515,1.27961,0.0006832,0.0006832,0.0006832
98,6119,1.59504,1.12858,1.31464,0.79469,0.68797,0.76029,0.41852,1.61729,1.04284,1.27632,0.0006799,0.0006799,0.0006799
99,6182.31,1.57931,1.12018,1.31588,0.80592,0.6839,0.76211,0.41986,1.61562,1.04781,1.28122,0.0006766,0.0006766,0.0006766
100,6245.59,1.58678,1.11205,1.31529,0.80174,0.68617,0.76665,0.42038,1.60678,1.03374,1.27441,0.0006733,0.0006733,0.0006733
101,6309.66,1.57426,1.12426,1.3064,0.78508,0.7004,0.76842,0.42561,1.60176,1.03039,1.27661,0.00067,0.00067,0.00067
102,6371.72,1.56389,1.12286,1.30418,0.79426,0.69844,0.76822,0.41943,1.61665,1.02943,1.28084,0.0006667,0.0006667,0.0006667
103,6434.09,1.57095,1.09916,1.2998,0.79652,0.69361,0.76621,0.41932,1.61607,1.03474,1.2816,0.0006634,0.0006634,0.0006634
104,6495.46,1.56436,1.10558,1.29787,0.81036,0.68473,0.76543,0.42202,1.61126,1.03245,1.28054,0.0006601,0.0006601,0.0006601
105,6557.61,1.56405,1.10476,1.30687,0.79082,0.69495,0.76659,0.42238,1.60403,1.02655,1.2776,0.0006568,0.0006568,0.0006568
106,6619.05,1.56517,1.10959,1.3002,0.79419,0.71458,0.77124,0.42542,1.59883,1.02,1.27594,0.0006535,0.0006535,0.0006535
107,6681.47,1.56409,1.10933,1.30389,0.79551,0.71475,0.77833,0.42836,1.60387,1.02221,1.27818,0.0006502,0.0006502,0.0006502
108,6743.56,1.55432,1.09204,1.30356,0.81726,0.69736,0.7789,0.42839,1.59291,1.01335,1.26995,0.0006469,0.0006469,0.0006469
109,6806.45,1.54667,1.09719,1.28971,0.82136,0.69287,0.77675,0.42793,1.58702,1.01397,1.26482,0.0006436,0.0006436,0.0006436
110,6868.87,1.55251,1.09439,1.28961,0.82465,0.68529,0.77191,0.42737,1.58696,1.01403,1.27004,0.0006403,0.0006403,0.0006403
111,6929.92,1.55568,1.09489,1.2949,0.83378,0.68619,0.77557,0.4296,1.58623,1.01646,1.26941,0.000637,0.000637,0.000637
112,6992.87,1.54306,1.08302,1.29317,0.82028,0.69584,0.77755,0.42649,1.5883,1.00297,1.26934,0.0006337,0.0006337,0.0006337
113,7054.61,1.53408,1.06617,1.28452,0.8315,0.6916,0.77775,0.42997,1.58463,1.00135,1.26907,0.0006304,0.0006304,0.0006304
114,7117.35,1.53383,1.07845,1.28109,0.83305,0.69245,0.7773,0.4283,1.58048,1.00371,1.26822,0.0006271,0.0006271,0.0006271
115,7178.85,1.54829,1.07654,1.29159,0.83874,0.69008,0.77643,0.4323,1.57738,1.00055,1.26252,0.0006238,0.0006238,0.0006238
116,7240.61,1.55032,1.08388,1.29019,0.81689,0.70343,0.77705,0.43455,1.57801,0.99654,1.26021,0.0006205,0.0006205,0.0006205
117,7302.51,1.53545,1.0686,1.28618,0.82683,0.70516,0.77883,0.43524,1.57946,1.00139,1.26165,0.0006172,0.0006172,0.0006172
118,7365.46,1.55565,1.08994,1.29174,0.80922,0.71371,0.77921,0.43648,1.58176,1.00191,1.26106,0.0006139,0.0006139,0.0006139
119,7427.56,1.53611,1.05829,1.27431,0.80606,0.72255,0.78334,0.43876,1.58014,1.00321,1.25694,0.0006106,0.0006106,0.0006106
120,7490.4,1.53365,1.06285,1.27541,0.79518,0.71187,0.78128,0.43827,1.58044,1.00169,1.25315,0.0006073,0.0006073,0.0006073
121,7552.12,1.53601,1.06499,1.27493,0.793,0.70511,0.77892,0.43314,1.58142,1.00173,1.25617,0.000604,0.000604,0.000604
122,7614.78,1.52446,1.05642,1.27295,0.79339,0.71308,0.77591,0.4339,1.58403,0.99682,1.25953,0.0006007,0.0006007,0.0006007
123,7676.94,1.54166,1.0633,1.27602,0.80677,0.69806,0.77198,0.43393,1.57574,1.00037,1.25379,0.0005974,0.0005974,0.0005974
124,7741.01,1.53486,1.06366,1.2648,0.81634,0.69202,0.77625,0.43512,1.57214,0.99438,1.25028,0.0005941,0.0005941,0.0005941
125,7804.42,1.5377,1.06594,1.28637,0.8218,0.69744,0.77772,0.43658,1.57389,0.99288,1.24906,0.0005908,0.0005908,0.0005908
126,7867.26,1.52406,1.05409,1.27262,0.82533,0.70221,0.78312,0.44006,1.57188,0.98874,1.24789,0.0005875,0.0005875,0.0005875
127,7928.75,1.53303,1.04332,1.26669,0.82181,0.69849,0.7843,0.43897,1.56286,0.98062,1.24404,0.0005842,0.0005842,0.0005842
128,7991.62,1.527,1.05586,1.27176,0.82077,0.69874,0.78271,0.436,1.55649,0.97709,1.23786,0.0005809,0.0005809,0.0005809
129,8054.19,1.51845,1.0434,1.2625,0.84171,0.69349,0.78414,0.43834,1.55598,0.97856,1.23699,0.0005776,0.0005776,0.0005776
130,8113.62,1.52796,1.05356,1.26218,0.84811,0.68731,0.78478,0.43979,1.55366,0.97333,1.23392,0.0005743,0.0005743,0.0005743
131,8177.15,1.52952,1.05494,1.26594,0.83594,0.69224,0.78602,0.43979,1.55071,0.97243,1.23265,0.000571,0.000571,0.000571
132,8242.21,1.52558,1.04917,1.26105,0.83678,0.69048,0.78752,0.4428,1.55287,0.97301,1.23575,0.0005677,0.0005677,0.0005677
133,8306.14,1.51934,1.04697,1.26162,0.84829,0.68123,0.78559,0.44292,1.55485,0.97382,1.23476,0.0005644,0.0005644,0.0005644
134,8368.97,1.51127,1.0389,1.25508,0.84213,0.68745,0.78802,0.44413,1.55287,0.96797,1.23364,0.0005611,0.0005611,0.0005611
135,8432.59,1.49787,1.0351,1.25102,0.851,0.68661,0.78675,0.44554,1.55139,0.96386,1.23254,0.0005578,0.0005578,0.0005578
136,8494.5,1.52674,1.04503,1.25773,0.82644,0.70461,0.78881,0.44635,1.54904,0.96661,1.2312,0.0005545,0.0005545,0.0005545
137,8558.44,1.50295,1.02364,1.25247,0.82895,0.70164,0.7897,0.44718,1.54771,0.96391,1.23009,0.0005512,0.0005512,0.0005512
138,8623.14,1.50116,1.01226,1.24896,0.83293,0.7008,0.791,0.44662,1.55008,0.96459,1.23094,0.0005479,0.0005479,0.0005479
139,8684.67,1.51471,1.02085,1.24852,0.83059,0.70038,0.79276,0.449,1.55001,0.96792,1.23384,0.0005446,0.0005446,0.0005446
140,8747,1.52664,1.03092,1.25219,0.84731,0.68933,0.79087,0.4465,1.54862,0.96836,1.23392,0.0005413,0.0005413,0.0005413
141,8808.43,1.51141,1.02313,1.24925,0.82572,0.70483,0.79299,0.44772,1.54954,0.96619,1.23358,0.000538,0.000538,0.000538
142,8869.26,1.4987,1.02414,1.24413,0.81793,0.7204,0.79682,0.4481,1.55049,0.96243,1.23348,0.0005347,0.0005347,0.0005347
143,8931.88,1.49722,1.01596,1.2373,0.81346,0.72961,0.7977,0.44745,1.55016,0.96209,1.23422,0.0005314,0.0005314,0.0005314
144,8995.04,1.48525,1.01611,1.23588,0.81516,0.7229,0.79581,0.4479,1.55056,0.95804,1.23325,0.0005281,0.0005281,0.0005281
145,9056.44,1.49231,1.00366,1.23972,0.81021,0.72232,0.79474,0.44912,1.55112,0.95561,1.23225,0.0005248,0.0005248,0.0005248
146,9118.53,1.47734,0.99185,1.23644,0.82624,0.7083,0.79632,0.44792,1.55104,0.95087,1.23137,0.0005215,0.0005215,0.0005215
147,9179.5,1.49595,1.00773,1.23722,0.80377,0.73666,0.79873,0.44923,1.55091,0.95213,1.23313,0.0005182,0.0005182,0.0005182
148,9244.43,1.48424,0.99686,1.23644,0.84375,0.7093,0.79693,0.44943,1.55248,0.95503,1.23401,0.0005149,0.0005149,0.0005149
149,9307.48,1.49511,1.00138,1.2376,0.82601,0.72506,0.79644,0.44981,1.55549,0.95525,1.23621,0.0005116,0.0005116,0.0005116
150,9372.09,1.4851,1.00524,1.23317,0.81347,0.73104,0.79673,0.44892,1.55405,0.95698,1.2373,0.0005083,0.0005083,0.0005083
151,9433.81,1.4803,1.0078,1.2398,0.82643,0.72332,0.79526,0.44915,1.55397,0.95655,1.23658,0.000505,0.000505,0.000505
152,9495.18,1.46753,0.99961,1.23796,0.82252,0.7229,0.79649,0.45001,1.55462,0.95693,1.23673,0.0005017,0.0005017,0.0005017
153,9557.63,1.48569,0.99985,1.24253,0.82159,0.72269,0.79699,0.4498,1.55243,0.95615,1.23642,0.0004984,0.0004984,0.0004984
154,9622.37,1.46776,0.98549,1.22701,0.82213,0.73001,0.79762,0.45023,1.55105,0.95483,1.23482,0.0004951,0.0004951,0.0004951
155,9685.02,1.47711,0.99493,1.22375,0.81279,0.7375,0.8,0.45084,1.55119,0.95364,1.23545,0.0004918,0.0004918,0.0004918
156,9746.83,1.47339,0.98892,1.23101,0.80914,0.73622,0.80008,0.45146,1.55033,0.95263,1.23467,0.0004885,0.0004885,0.0004885
157,9809.84,1.4651,0.99192,1.21932,0.80741,0.7367,0.79971,0.45277,1.55058,0.95327,1.23415,0.0004852,0.0004852,0.0004852
158,9871.51,1.47128,0.9885,1.22898,0.80604,0.74579,0.79976,0.45253,1.54996,0.95341,1.23403,0.0004819,0.0004819,0.0004819
159,9932.52,1.47553,0.98671,1.22684,0.80524,0.74819,0.79972,0.45312,1.54812,0.95529,1.23309,0.0004786,0.0004786,0.0004786
160,9996.3,1.46071,0.97382,1.21329,0.80375,0.74723,0.8,0.45282,1.54403,0.95405,1.23051,0.0004753,0.0004753,0.0004753
161,10058.4,1.46681,0.9743,1.22185,0.80341,0.73812,0.79559,0.45225,1.5433,0.95274,1.23081,0.000472,0.000472,0.000472
162,10118.4,1.46676,0.97907,1.2183,0.80349,0.73875,0.79342,0.45245,1.54331,0.95166,1.22995,0.0004687,0.0004687,0.0004687
163,10180.8,1.45069,0.97423,1.21952,0.81271,0.73875,0.79535,0.45253,1.54137,0.94952,1.22971,0.0004654,0.0004654,0.0004654
164,10244.4,1.44976,0.96479,1.21188,0.80575,0.73979,0.7958,0.4534,1.54205,0.94767,1.22957,0.0004621,0.0004621,0.0004621
165,10306.7,1.45514,0.96499,1.21599,0.81196,0.7375,0.79614,0.45447,1.53955,0.94774,1.22864,0.0004588,0.0004588,0.0004588
166,10369.7,1.44723,0.96301,1.21625,0.81708,0.7375,0.79677,0.45408,1.53841,0.94781,1.22851,0.0004555,0.0004555,0.0004555
167,10432.1,1.44364,0.95765,1.21492,0.81782,0.73318,0.79633,0.45472,1.53877,0.94424,1.22865,0.0004522,0.0004522,0.0004522
168,10495.3,1.4595,0.97221,1.21602,0.81655,0.73625,0.80027,0.45443,1.5387,0.94278,1.22817,0.0004489,0.0004489,0.0004489
169,10557.7,1.44392,0.95264,1.21179,0.81588,0.73479,0.79892,0.45352,1.53724,0.94199,1.22736,0.0004456,0.0004456,0.0004456
170,10618.5,1.45223,0.96039,1.21099,0.81745,0.73453,0.79922,0.4535,1.53651,0.94102,1.22717,0.0004423,0.0004423,0.0004423
171,10682,1.44472,0.95757,1.20657,0.81692,0.73312,0.79912,0.4541,1.53683,0.93894,1.22738,0.000439,0.000439,0.000439
172,10743.5,1.43331,0.95657,1.20456,0.81565,0.73519,0.80085,0.45522,1.53732,0.93766,1.2282,0.0004357,0.0004357,0.0004357
173,10807.5,1.44402,0.97025,1.20783,0.81948,0.73413,0.80051,0.45481,1.53724,0.93535,1.22894,0.0004324,0.0004324,0.0004324
174,10869.2,1.44452,0.95491,1.2099,0.81897,0.73312,0.79947,0.45547,1.53744,0.93471,1.22949,0.0004291,0.0004291,0.0004291
175,10932.8,1.43231,0.93753,1.20281,0.81719,0.73432,0.79935,0.45455,1.53653,0.93315,1.22847,0.0004258,0.0004258,0.0004258
176,10995,1.43279,0.95231,1.2103,0.81767,0.73645,0.80009,0.45582,1.5349,0.93076,1.2264,0.0004225,0.0004225,0.0004225
177,11060,1.4383,0.94696,1.20359,0.81779,0.73481,0.79869,0.45538,1.53524,0.93023,1.2267,0.0004192,0.0004192,0.0004192
178,11123.5,1.44933,0.9524,1.20554,0.81716,0.73512,0.79935,0.45503,1.53569,0.92922,1.22619,0.0004159,0.0004159,0.0004159
179,11187.9,1.42887,0.94479,1.2027,0.81696,0.73666,0.7996,0.45648,1.53507,0.92885,1.22647,0.0004126,0.0004126,0.0004126
180,11254.4,1.41512,0.92561,1.19074,0.81459,0.73792,0.79978,0.45541,1.53445,0.92748,1.22631,0.0004093,0.0004093,0.0004093
181,11317.5,1.43846,0.95328,1.2066,0.81618,0.73525,0.79897,0.45562,1.53449,0.92654,1.22578,0.000406,0.000406,0.000406
182,11380.4,1.42144,0.93805,1.20321,0.81338,0.73175,0.79845,0.45505,1.53353,0.92488,1.225,0.0004027,0.0004027,0.0004027
183,11443.1,1.42323,0.92868,1.19102,0.81835,0.72957,0.79843,0.45576,1.53278,0.9251,1.22519,0.0003994,0.0003994,0.0003994
184,11504.6,1.42866,0.92934,1.20246,0.81996,0.73103,0.79845,0.45617,1.53212,0.92503,1.22523,0.0003961,0.0003961,0.0003961
