epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,4929.38,1.75438,1.43205,1.50397,0.75593,0.62794,0.71684,0.37349,1.71715,1.31006,1.47433,0.0008086,0.0008086,0.0008086
60,5010.24,1.75595,1.41358,1.49858,0.74081,0.65164,0.72377,0.37887,1.70729,1.28342,1.46512,0.0008053,0.0008053,0.0008053
61,5092.99,1.74844,1.4116,1.49607,0.766,0.63911,0.73317,0.37716,1.72319,1.27865,1.47882,0.000802,0.000802,0.000802
62,5175.56,1.73707,1.41802,1.49393,0.7631,0.64414,0.72864,0.37664,1.70298,1.27425,1.47063,0.0007987,0.0007987,0.0007987
63,5258.69,1.74803,1.41681,1.49206,0.77575,0.65418,0.74356,0.39089,1.69655,1.26555,1.46185,0.0007954,0.0007954,0.0007954
64,5343.57,1.73671,1.40718,1.48307,0.7224,0.65835,0.71442,0.37358,1.70435,1.29091,1.47178,0.0007921,0.0007921,0.0007921
65,5429.12,1.73907,1.40206,1.49078,0.73512,0.66452,0.72465,0.3862,1.69391,1.26815,1.47171,0.0007888,0.0007888,0.0007888
66,5513.83,1.73317,1.37994,1.48546,0.77748,0.67206,0.74444,0.38899,1.6926,1.25913,1.46171,0.0007855,0.0007855,0.0007855
67,5599,1.71763,1.36792,1.47973,0.77941,0.6682,0.74915,0.3986,1.68306,1.25099,1.45522,0.0007822,0.0007822,0.0007822
68,5682.87,1.72565,1.37256,1.48545,0.75855,0.67208,0.73733,0.38883,1.7031,1.24641,1.47406,0.0007789,0.0007789,0.0007789
69,5767.35,1.72601,1.36032,1.47526,0.78514,0.67216,0.75385,0.40234,1.67642,1.22839,1.44751,0.0007756,0.0007756,0.0007756
70,5851.45,1.72511,1.37666,1.464,0.74832,0.67247,0.7502,0.3974,1.68222,1.24401,1.44876,0.0007723,0.0007723,0.0007723
71,5935.26,1.71801,1.36129,1.46492,0.7661,0.68979,0.75942,0.40247,1.68514,1.23666,1.45257,0.000769,0.000769,0.000769
72,6019.29,1.70795,1.34012,1.46181,0.78861,0.67391,0.76104,0.4058,1.68285,1.21547,1.44337,0.0007657,0.0007657,0.0007657
73,6103.64,1.73221,1.36055,1.46907,0.76467,0.67621,0.74471,0.39642,1.67866,1.21271,1.453,0.0007624,0.0007624,0.0007624
74,6187.23,1.70408,1.33472,1.46002,0.75077,0.68948,0.75105,0.40237,1.68776,1.20167,1.44315,0.0007591,0.0007591,0.0007591
75,6270.1,1.70771,1.33995,1.46633,0.77754,0.66725,0.75844,0.40414,1.66847,1.19073,1.43598,0.0007558,0.0007558,0.0007558
76,6352.2,1.71158,1.35151,1.45939,0.76545,0.70232,0.76387,0.40785,1.67085,1.19725,1.43447,0.0007525,0.0007525,0.0007525
77,6434.21,1.70838,1.33687,1.46269,0.75565,0.69269,0.75603,0.40923,1.68576,1.20155,1.43969,0.0007492,0.0007492,0.0007492
78,6515.37,1.70399,1.33257,1.44956,0.77439,0.68645,0.75536,0.41004,1.66965,1.19872,1.43238,0.0007459,0.0007459,0.0007459
79,6598.32,1.69357,1.32002,1.45709,0.77132,0.6902,0.76136,0.41079,1.67125,1.1955,1.44161,0.0007426,0.0007426,0.0007426
80,6682.42,1.68571,1.32095,1.45145,0.78145,0.70223,0.76553,0.40893,1.66152,1.18225,1.43585,0.0007393,0.0007393,0.0007393
81,6765.32,1.69788,1.31519,1.44926,0.79056,0.69852,0.76352,0.41476,1.66249,1.18503,1.42863,0.000736,0.000736,0.000736
82,6846.62,1.69707,1.30659,1.44963,0.77569,0.68979,0.76516,0.41655,1.66967,1.18106,1.43457,0.0007327,0.0007327,0.0007327
83,6928.61,1.68184,1.29344,1.43864,0.78246,0.7042,0.76517,0.4166,1.64098,1.18649,1.41724,0.0007294,0.0007294,0.0007294
84,7010.65,1.68204,1.3054,1.43748,0.77719,0.69037,0.77284,0.41498,1.64416,1.17644,1.4205,0.0007261,0.0007261,0.0007261
85,7090.6,1.67609,1.29581,1.45055,0.77223,0.69458,0.76657,0.41613,1.65122,1.16146,1.42412,0.0007228,0.0007228,0.0007228
86,7170.8,1.69231,1.30986,1.44845,0.7813,0.69401,0.77174,0.41943,1.65727,1.1597,1.4279,0.0007195,0.0007195,0.0007195
87,7252.1,1.67153,1.29663,1.43294,0.76362,0.70522,0.77769,0.42026,1.64489,1.1645,1.41786,0.0007162,0.0007162,0.0007162
88,7333.58,1.67996,1.28301,1.44035,0.78814,0.70275,0.77714,0.42885,1.64304,1.15921,1.4165,0.0007129,0.0007129,0.0007129
89,7416.94,1.67811,1.27304,1.43741,0.78695,0.71731,0.77887,0.42289,1.64341,1.14973,1.41427,0.0007096,0.0007096,0.0007096
90,7501.5,1.66926,1.28548,1.43057,0.77752,0.70975,0.77809,0.42217,1.64393,1.1582,1.41588,0.0007063,0.0007063,0.0007063
91,7585.74,1.67408,1.28301,1.43225,0.77672,0.71002,0.77699,0.4214,1.64914,1.15945,1.41756,0.000703,0.000703,0.000703
92,7669.26,1.67929,1.26964,1.43087,0.77786,0.71959,0.78308,0.42437,1.6403,1.14194,1.40119,0.0006997,0.0006997,0.0006997
93,7751.74,1.67284,1.27159,1.42323,0.79743,0.70293,0.78009,0.42215,1.63853,1.14666,1.40132,0.0006964,0.0006964,0.0006964
94,7833.04,1.65316,1.25298,1.41918,0.77523,0.71958,0.78176,0.4284,1.62629,1.1385,1.39721,0.0006931,0.0006931,0.0006931
95,7916.23,1.66646,1.27416,1.41875,0.80407,0.7111,0.78663,0.43131,1.6193,1.12609,1.39787,0.0006898,0.0006898,0.0006898
96,7998.87,1.66488,1.26253,1.41765,0.79891,0.70353,0.78007,0.43195,1.61085,1.13089,1.39279,0.0006865,0.0006865,0.0006865
97,8082.96,1.65761,1.26426,1.41662,0.79303,0.7156,0.78033,0.43147,1.61766,1.12948,1.38989,0.0006832,0.0006832,0.0006832
98,8166.95,1.66355,1.26754,1.42426,0.80057,0.7222,0.78943,0.43728,1.61513,1.12684,1.39165,0.0006799,0.0006799,0.0006799
99,8252.08,1.64777,1.24828,1.41685,0.80296,0.71813,0.79049,0.44014,1.61627,1.12251,1.39709,0.0006766,0.0006766,0.0006766
100,8334.06,1.66388,1.2498,1.42217,0.77906,0.72842,0.78802,0.43523,1.61456,1.11871,1.39401,0.0006733,0.0006733,0.0006733
101,8414.64,1.65671,1.24527,1.41285,0.7925,0.7394,0.79461,0.43942,1.62625,1.11432,1.39649,0.00067,0.00067,0.00067
102,8496.91,1.63828,1.23399,1.40466,0.79504,0.72251,0.79195,0.43411,1.63327,1.11704,1.39527,0.0006667,0.0006667,0.0006667
103,8580.44,1.64707,1.2268,1.40696,0.79448,0.71729,0.78725,0.43341,1.62644,1.11529,1.39684,0.0006634,0.0006634,0.0006634
104,8662.12,1.645,1.22695,1.40355,0.80679,0.71855,0.79069,0.43693,1.61992,1.11753,1.39089,0.0006601,0.0006601,0.0006601
105,8741.74,1.63099,1.22887,1.40529,0.79215,0.73,0.78758,0.43706,1.61575,1.11192,1.38759,0.0006568,0.0006568,0.0006568
106,8823.23,1.64417,1.23279,1.40502,0.79128,0.73878,0.79679,0.44252,1.60948,1.10285,1.385,0.0006535,0.0006535,0.0006535
107,8906.1,1.64055,1.23709,1.4066,0.77873,0.75035,0.79588,0.44883,1.60166,1.09817,1.38103,0.0006502,0.0006502,0.0006502
108,8989.09,1.63033,1.21689,1.4007,0.77799,0.72522,0.79628,0.4461,1.6027,1.10488,1.38089,0.0006469,0.0006469,0.0006469
109,9070.08,1.64056,1.2343,1.39691,0.79718,0.72935,0.80066,0.44497,1.6045,1.10232,1.37951,0.0006436,0.0006436,0.0006436
110,9153.6,1.62976,1.21551,1.39561,0.78848,0.74002,0.79753,0.44315,1.6089,1.10502,1.38535,0.0006403,0.0006403,0.0006403
111,9234.6,1.63179,1.22943,1.39913,0.78206,0.74733,0.79692,0.44508,1.60908,1.10498,1.38558,0.000637,0.000637,0.000637
112,9317.69,1.62559,1.21346,1.3964,0.79598,0.74628,0.79682,0.44473,1.61453,1.09927,1.38406,0.0006337,0.0006337,0.0006337
113,9401.17,1.6277,1.20948,1.39258,0.79701,0.73856,0.79537,0.44722,1.60901,1.0989,1.38083,0.0006304,0.0006304,0.0006304
114,9485.17,1.62192,1.20785,1.38859,0.80523,0.74523,0.79697,0.44818,1.60475,1.09659,1.37743,0.0006271,0.0006271,0.0006271
115,9565.93,1.62076,1.20129,1.38997,0.80202,0.73792,0.79811,0.44726,1.60303,1.10029,1.37703,0.0006238,0.0006238,0.0006238
116,9646.38,1.62851,1.20746,1.39023,0.81309,0.72805,0.79798,0.45012,1.59436,1.09119,1.37334,0.0006205,0.0006205,0.0006205
117,9730.33,1.61122,1.1972,1.39187,0.81258,0.73264,0.79968,0.45196,1.59144,1.08982,1.37187,0.0006172,0.0006172,0.0006172
118,9812.76,1.62372,1.20076,1.3896,0.80544,0.73947,0.8005,0.45365,1.58557,1.08014,1.36953,0.0006139,0.0006139,0.0006139
119,9894.96,1.61282,1.17211,1.37926,0.80619,0.75419,0.80322,0.45459,1.58889,1.07666,1.37222,0.0006106,0.0006106,0.0006106
120,9977.16,1.61709,1.18105,1.38298,0.79707,0.76633,0.80392,0.45157,1.58865,1.07903,1.3694,0.0006073,0.0006073,0.0006073
121,10059,1.61292,1.19244,1.38424,0.80257,0.76578,0.80778,0.45083,1.58549,1.07175,1.36975,0.000604,0.000604,0.000604
122,10140,1.59801,1.17827,1.38241,0.80655,0.75127,0.80292,0.45208,1.58892,1.07464,1.3748,0.0006007,0.0006007,0.0006007
123,10221,1.61379,1.17623,1.37898,0.80904,0.74617,0.80046,0.45013,1.58698,1.07173,1.3753,0.0005974,0.0005974,0.0005974
124,10303.7,1.60575,1.18822,1.36951,0.81509,0.73521,0.79894,0.45238,1.58414,1.07307,1.3714,0.0005941,0.0005941,0.0005941
125,10386.8,1.6023,1.1859,1.38224,0.81478,0.74502,0.79946,0.45189,1.58375,1.07257,1.36877,0.0005908,0.0005908,0.0005908
126,10467.4,1.5935,1.16736,1.37417,0.8161,0.74668,0.80279,0.45242,1.58654,1.06705,1.3684,0.0005875,0.0005875,0.0005875
127,10548.5,1.59518,1.15199,1.37388,0.81018,0.74686,0.80299,0.45256,1.58745,1.06572,1.36703,0.0005842,0.0005842,0.0005842
128,10629.7,1.6029,1.1631,1.37996,0.80994,0.74967,0.80594,0.45234,1.58373,1.06187,1.3655,0.0005809,0.0005809,0.0005809
129,10710.5,1.58464,1.14991,1.36937,0.80589,0.75189,0.80597,0.45543,1.57889,1.05652,1.36058,0.0005776,0.0005776,0.0005776
130,10793.4,1.58377,1.14945,1.36682,0.81016,0.74361,0.80656,0.45524,1.5794,1.05672,1.36206,0.0005743,0.0005743,0.0005743
131,10877.2,1.59694,1.16028,1.36925,0.80294,0.76012,0.81027,0.45693,1.58056,1.05461,1.36245,0.000571,0.000571,0.000571
132,10962.6,1.59284,1.15909,1.36554,0.81305,0.75064,0.80991,0.46016,1.57877,1.05253,1.3595,0.0005677,0.0005677,0.0005677
133,11045.4,1.5895,1.15544,1.36868,0.80435,0.75856,0.81193,0.46227,1.57843,1.04867,1.35905,0.0005644,0.0005644,0.0005644
134,11129,1.57895,1.14692,1.35882,0.81325,0.75293,0.81437,0.46393,1.57484,1.04898,1.35789,0.0005611,0.0005611,0.0005611
135,11212.3,1.56912,1.15091,1.35169,0.81633,0.7496,0.8125,0.46355,1.57509,1.04849,1.3562,0.0005578,0.0005578,0.0005578
136,11296,1.58389,1.14978,1.35766,0.82513,0.75486,0.8175,0.46289,1.57071,1.04519,1.35527,0.0005545,0.0005545,0.0005545
137,11379.4,1.57789,1.14125,1.35594,0.83561,0.74938,0.81856,0.46703,1.56843,1.04418,1.35352,0.0005512,0.0005512,0.0005512
138,11460.2,1.56513,1.12313,1.34611,0.83899,0.75376,0.81982,0.46537,1.56937,1.04391,1.35397,0.0005479,0.0005479,0.0005479
139,11539.5,1.58061,1.13535,1.35378,0.83468,0.75376,0.81971,0.46655,1.56738,1.03912,1.35304,0.0005446,0.0005446,0.0005446
140,11619.2,1.57955,1.13114,1.35481,0.83134,0.75214,0.81961,0.4652,1.56738,1.03472,1.35252,0.0005413,0.0005413,0.0005413
141,11698,1.58895,1.13439,1.35514,0.82803,0.75293,0.81998,0.46611,1.56634,1.0316,1.35242,0.000538,0.000538,0.000538
142,11778.9,1.57336,1.1276,1.34544,0.84113,0.7498,0.81985,0.46756,1.56465,1.03322,1.35014,0.0005347,0.0005347,0.0005347
143,11859.6,1.56379,1.12254,1.34272,0.84344,0.74855,0.81974,0.46586,1.56449,1.0317,1.35019,0.0005314,0.0005314,0.0005314
144,11941.1,1.55958,1.12293,1.34134,0.84208,0.74938,0.82105,0.46539,1.56588,1.02943,1.35072,0.0005281,0.0005281,0.0005281
145,12024.5,1.56053,1.11086,1.34014,0.84001,0.74938,0.82077,0.46709,1.56781,1.02648,1.3516,0.0005248,0.0005248,0.0005248
146,12106.4,1.55311,1.10661,1.34659,0.84236,0.7457,0.81992,0.46799,1.56551,1.02379,1.35146,0.0005215,0.0005215,0.0005215
147,12187.8,1.5646,1.1105,1.3377,0.84023,0.75187,0.81959,0.46731,1.56587,1.02203,1.35105,0.0005182,0.0005182,0.0005182
148,12269.6,1.54959,1.10318,1.33891,0.84045,0.74917,0.82042,0.46905,1.56662,1.02032,1.35096,0.0005149,0.0005149,0.0005149
149,12351.3,1.57141,1.10854,1.3415,0.83389,0.75011,0.82028,0.4697,1.5677,1.02071,1.35097,0.0005116,0.0005116,0.0005116
150,12435.8,1.5574,1.10661,1.33741,0.83835,0.74709,0.82089,0.46915,1.56716,1.02156,1.35017,0.0005083,0.0005083,0.0005083
151,12518.3,1.54415,1.10398,1.34042,0.84601,0.74187,0.8211,0.46999,1.56591,1.02127,1.34963,0.000505,0.000505,0.000505
152,12603.1,1.54857,1.10312,1.33436,0.84129,0.74792,0.82142,0.47076,1.5636,1.01892,1.34736,0.0005017,0.0005017,0.0005017
153,12687.2,1.54668,1.09944,1.33797,0.84042,0.7475,0.82072,0.47046,1.56379,1.01787,1.34696,0.0004984,0.0004984,0.0004984
154,12767.9,1.54203,1.08792,1.33448,0.83913,0.75001,0.82104,0.47029,1.56466,1.01687,1.34607,0.0004951,0.0004951,0.0004951
155,12848.7,1.55473,1.10065,1.32674,0.8343,0.75217,0.82009,0.47013,1.56382,1.01625,1.345,0.0004918,0.0004918,0.0004918
156,12930.7,1.54362,1.10107,1.33552,0.83053,0.75334,0.82023,0.47066,1.56264,1.01542,1.34466,0.0004885,0.0004885,0.0004885
157,13014.4,1.55177,1.10637,1.3281,0.82638,0.75605,0.82021,0.47296,1.55877,1.01607,1.34301,0.0004852,0.0004852,0.0004852
158,13097.7,1.5469,1.09601,1.33194,0.82503,0.75744,0.82052,0.47221,1.55897,1.0148,1.34497,0.0004819,0.0004819,0.0004819
159,13178.7,1.55079,1.08214,1.32937,0.82837,0.75207,0.81974,0.47238,1.55611,1.01329,1.34432,0.0004786,0.0004786,0.0004786
160,13260.1,1.5349,1.07598,1.31722,0.82565,0.7588,0.82081,0.47254,1.55557,1.01131,1.3439,0.0004753,0.0004753,0.0004753
161,13340.4,1.53428,1.07666,1.31285,0.82442,0.76252,0.82178,0.47351,1.55328,1.00993,1.34245,0.000472,0.000472,0.000472
162,13422.5,1.54137,1.07625,1.32379,0.82635,0.76315,0.82214,0.4744,1.55494,1.00813,1.34339,0.0004687,0.0004687,0.0004687
163,13504.2,1.52442,1.07263,1.32512,0.82707,0.76165,0.82239,0.47392,1.55384,1.00657,1.3433,0.0004654,0.0004654,0.0004654
164,13585.1,1.52347,1.05494,1.31574,0.82837,0.76178,0.822,0.47411,1.55305,1.00569,1.34379,0.0004621,0.0004621,0.0004621
165,13665.5,1.53026,1.07028,1.32488,0.82686,0.7621,0.82187,0.47386,1.55176,1.00333,1.34379,0.0004588,0.0004588,0.0004588
166,13746.5,1.53045,1.05853,1.32158,0.82436,0.76252,0.82308,0.47577,1.55079,1.00212,1.343,0.0004555,0.0004555,0.0004555
167,13830.4,1.51265,1.0567,1.31153,0.82274,0.7627,0.82322,0.475,1.54906,1.0005,1.34149,0.0004522,0.0004522,0.0004522
168,13912.4,1.53505,1.07356,1.31917,0.81978,0.76252,0.82284,0.47456,1.54808,0.99952,1.34062,0.0004489,0.0004489,0.0004489
169,13994.2,1.51814,1.05764,1.3084,0.82225,0.76237,0.82386,0.477,1.54637,0.99752,1.33859,0.0004456,0.0004456,0.0004456
170,14074.4,1.52741,1.05954,1.31431,0.8241,0.76,0.82374,0.47549,1.54668,0.99718,1.33745,0.0004423,0.0004423,0.0004423
171,14156.4,1.52596,1.05457,1.30996,0.82719,0.75668,0.82498,0.47722,1.54592,0.99557,1.3374,0.000439,0.000439,0.000439
172,14237.8,1.51409,1.04686,1.31167,0.82922,0.7576,0.82496,0.47817,1.54596,0.99454,1.33701,0.0004357,0.0004357,0.0004357
173,14318.8,1.52867,1.06148,1.31905,0.83156,0.7619,0.82576,0.47843,1.54627,0.99403,1.33604,0.0004324,0.0004324,0.0004324
174,14400.5,1.52429,1.05675,1.31556,0.83316,0.7604,0.82572,0.47794,1.5468,0.99361,1.33552,0.0004291,0.0004291,0.0004291
175,14480.4,1.50454,1.04186,1.30734,0.8344,0.75456,0.82547,0.47762,1.54641,0.9917,1.33449,0.0004258,0.0004258,0.0004258
176,14561.9,1.50584,1.04837,1.30861,0.83742,0.7531,0.82658,0.47708,1.54578,0.99086,1.33433,0.0004225,0.0004225,0.0004225
177,14645.4,1.50475,1.03997,1.30648,0.83772,0.75431,0.82773,0.47864,1.54483,0.98979,1.33412,0.0004192,0.0004192,0.0004192
178,14727.2,1.51892,1.04806,1.30661,0.83923,0.75418,0.82847,0.47856,1.54437,0.98987,1.33365,0.0004159,0.0004159,0.0004159
179,14809.2,1.50766,1.04054,1.30454,0.83879,0.75731,0.82868,0.47935,1.54413,0.98988,1.33353,0.0004126,0.0004126,0.0004126
180,14890.8,1.49587,1.03177,1.30005,0.83929,0.75801,0.82887,0.4786,1.54469,0.9892,1.33409,0.0004093,0.0004093,0.0004093
181,14971.9,1.51504,1.04032,1.30781,0.84599,0.75816,0.83029,0.47997,1.54294,0.98807,1.33223,0.000406,0.000406,0.000406
182,15052.5,1.49623,1.03165,1.3035,0.84381,0.75856,0.831,0.48038,1.54214,0.98651,1.33095,0.0004027,0.0004027,0.0004027
183,15132.8,1.50485,1.03543,1.29637,0.83894,0.76586,0.83143,0.48118,1.54255,0.98543,1.33054,0.0003994,0.0003994,0.0003994
184,15214,1.49181,1.02946,1.30025,0.84077,0.76357,0.8315,0.48085,1.54124,0.98558,1.32999,0.0003961,0.0003961,0.0003961
